# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -558.457
4000 -549.195
6000 -540.574
8000 -541.964
10000 -537.792
12000 -540.173
14000 -546.472
16000 -549.226
18000 -554.675
20000 -557.871
22000 -558.196
24000 -561.649
26000 -560.916
28000 -561.777
30000 -562.017
32000 -565.566
34000 -569.328
36000 -570.08
38000 -576.012
40000 -577.236
42000 -582.954
44000 -581.618
46000 -584.125
48000 -585.918
50000 -587.717
52000 -591.721
54000 -591.988
56000 -593.41
58000 -595.417
60000 -596.586
62000 -600.278
64000 -601.222
66000 -602.952
68000 -604.505
70000 -605.61
72000 -607.51
74000 -609.401
76000 -611.205
78000 -612.763
80000 -613.633
82000 -615.318
84000 -617.169
86000 -618.779
88000 -620.355
90000 -621.831
92000 -623.462
94000 -625.231
96000 -626.744
98000 -628.282
100000 -629.757
