# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -559.666
4000 -557.382
6000 -551.578
8000 -546.67
10000 -546.073
12000 -548.327
14000 -552.097
16000 -556.666
18000 -559.034
20000 -558.714
22000 -558.287
24000 -563.881
26000 -566.653
28000 -565.71
30000 -568.149
32000 -569.819
34000 -571.897
36000 -566.849
38000 -568.809
40000 -572.17
42000 -575.111
44000 -580.647
46000 -582.24
48000 -583.426
50000 -585.39
52000 -587.119
54000 -589.808
56000 -592.014
58000 -593.361
60000 -594.611
62000 -595.265
64000 -596.394
66000 -598.85
68000 -599.798
70000 -602.365
72000 -603.879
74000 -604.868
76000 -606.649
78000 -607.61
80000 -609.988
82000 -611.108
84000 -613.257
86000 -614.576
88000 -615.985
90000 -617.618
92000 -619.445
94000 -620.858
96000 -622.617
98000 -624.168
100000 -625.592
