# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5622.85
4000 5882.01
6000 5697.89
8000 5629.91
10000 5381.99
12000 5311.87
14000 5180.24
16000 4936.08
18000 4927.9
20000 4799.89
22000 4813.25
24000 4588.21
26000 4541.76
28000 4407.74
30000 4339.35
32000 4174.47
34000 4051.37
36000 3854.22
38000 3844.68
40000 3658.88
42000 3577.53
44000 3357.58
46000 3284
48000 3143.41
50000 2984.07
52000 2953.37
54000 2872.83
56000 2670.72
58000 2504.89
60000 2411.57
62000 2355.74
64000 2280.45
66000 2104.06
68000 2015.84
70000 1824.55
72000 1697.98
74000 1636.59
76000 1504.26
78000 1419.14
80000 1262.06
82000 1166.15
84000 1020.02
86000 912.236
88000 807.728
90000 687.41
92000 554.548
94000 444.538
96000 311.179
98000 187.811
100000 75.1037
