# Time-averaged data for fix 12coord
# TimeStep c_sumcoor12
2000 1.31542
4000 1.32
6000 1.30286
8000 1.30755
10000 1.29167
12000 1.29911
14000 1.32432
16000 1.32964
18000 1.33875
20000 1.33083
22000 1.3426
24000 1.33823
26000 1.34823
28000 1.35219
30000 1.34964
32000 1.33755
34000 1.34854
36000 1.32766
38000 1.34422
40000 1.34432
42000 1.36005
44000 1.35932
46000 1.34484
48000 1.3426
50000 1.33943
52000 1.33901
54000 1.34542
56000 1.34292
58000 1.33484
60000 1.33474
62000 1.33448
64000 1.33479
66000 1.33391
68000 1.33401
70000 1.33432
72000 1.33479
74000 1.33411
76000 1.33359
78000 1.33406
80000 1.33365
82000 1.33339
84000 1.33365
86000 1.33333
88000 1.33339
90000 1.33333
92000 1.33333
94000 1.33333
96000 1.33333
98000 1.33333
100000 1.33333
