# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5576.33
4000 5685.51
6000 5813.95
8000 5731.55
10000 5507.91
12000 5389.19
14000 5293.82
16000 4986.95
18000 5054.2
20000 4933.39
22000 4740.65
24000 4710.57
26000 4602.95
28000 4236.16
30000 4372.53
32000 4147.76
34000 3917.55
36000 3931.82
38000 3818.43
40000 3562.04
42000 3580.52
44000 3504.79
46000 3204.59
48000 3092.85
50000 3032.76
52000 2944.23
54000 2893.55
56000 2718.98
58000 2592.27
60000 2502.82
62000 2299.65
64000 2273.44
66000 2161.29
68000 1986.72
70000 1813.68
72000 1706.44
74000 1651.37
76000 1538.95
78000 1401.33
80000 1256.28
82000 1122.22
84000 1056.8
86000 928.951
88000 808.298
90000 659.664
92000 559.065
94000 435.431
96000 317.072
98000 190.301
100000 73.1563
