# Time-averaged data for fix 12coord
# TimeStep c_sumcoor12
2000 1.33297
4000 1.32885
6000 1.31313
8000 1.30833
10000 1.32286
12000 1.31208
14000 1.29833
16000 1.33849
18000 1.3324
20000 1.33911
22000 1.32734
24000 1.33974
26000 1.34443
28000 1.33698
30000 1.35135
32000 1.35422
34000 1.33354
36000 1.33344
38000 1.32854
40000 1.32917
42000 1.33948
44000 1.34896
46000 1.35708
48000 1.36391
50000 1.35083
52000 1.34672
54000 1.34167
56000 1.3487
58000 1.36443
60000 1.35219
62000 1.34964
64000 1.3513
66000 1.34854
68000 1.34932
70000 1.34854
72000 1.34875
74000 1.34729
76000 1.34865
78000 1.3487
80000 1.34781
82000 1.34651
84000 1.34714
86000 1.34573
88000 1.34568
90000 1.34589
92000 1.34552
94000 1.34422
96000 1.34422
98000 1.34411
100000 1.34375
