# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2314.95 13.0122 13.0122 13.666
4000 2340.37 13.0613 13.0613 13.7176
6000 2277.13 12.9409 12.9409 13.5911
8000 2219.67 12.8316 12.8316 13.4764
10000 2155.69 12.7066 12.7066 13.3451
12000 2087.72 12.5692 12.5692 13.2008
14000 2052.97 12.5001 12.5001 13.1283
16000 2079.13 12.5557 12.5557 13.1867
18000 2043.97 12.4835 12.4835 13.1108
20000 2012.25 12.416 12.416 13.04
22000 1984.25 12.361 12.361 12.9822
24000 1887.01 12.1537 12.1537 12.7645
26000 1827.72 12.0259 12.0259 12.6302
28000 1815.32 12.0005 12.0005 12.6035
30000 1821.73 12.0131 12.0131 12.6168
32000 1795.07 11.9561 11.9561 12.5569
34000 1813.06 11.9958 11.9958 12.5986
36000 1820.43 12.0116 12.0116 12.6152
38000 1837.72 12.0481 12.0481 12.6536
40000 1804.24 11.975 11.975 12.5767
42000 1844.48 12.0644 12.0644 12.6706
44000 1796.92 11.959 11.959 12.56
46000 1777.21 11.9162 11.9162 12.515
48000 1787.07 11.9383 11.9383 12.5382
50000 1794.53 11.955 11.955 12.5558
52000 1768.12 11.8958 11.8958 12.4936
54000 1746.91 11.8478 11.8478 12.4432
56000 1747.49 11.8492 11.8492 12.4446
58000 1715.44 11.7762 11.7762 12.368
60000 1730.06 11.8091 11.8091 12.4025
62000 1711.61 11.7674 11.7674 12.3587
64000 1710.75 11.7655 11.7655 12.3567
66000 1736.12 11.8238 11.8238 12.4179
68000 1720.15 11.7873 11.7873 12.3796
70000 1733 11.8165 11.8165 12.4103
72000 1715.12 11.7757 11.7757 12.3674
74000 1718.28 11.7823 11.7823 12.3744
76000 1712.26 11.7693 11.7693 12.3608
78000 1709.06 11.7621 11.7621 12.3532
80000 1708.43 11.7607 11.7607 12.3517
82000 1704.13 11.7507 11.7507 12.3412
84000 1704.06 11.7506 11.7506 12.3411
86000 1701.39 11.7446 11.7446 12.3347
88000 1697.33 11.7352 11.7352 12.3249
90000 1685.45 11.7077 11.7077 12.296
92000 1691.64 11.722 11.722 12.3111
94000 1674.26 11.6816 11.6816 12.2686
96000 1681.82 11.6992 11.6992 12.2871
98000 1669.08 11.6696 11.6696 12.256
100000 1672.21 11.6769 11.6769 12.2637
