# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5621.38
4000 5772.49
6000 5760.66
8000 5507.6
10000 5419.59
12000 5434.94
14000 5300.34
16000 5058.37
18000 5065.64
20000 4891.41
22000 4673.17
24000 4528.47
26000 4415.42
28000 4498.11
30000 4337.56
32000 4193.44
34000 4026.19
36000 3799.57
38000 3811.98
40000 3671.74
42000 3490.05
44000 3357.75
46000 3338.41
48000 3191.21
50000 3085.92
52000 2973.54
54000 2904.49
56000 2663.66
58000 2563.97
60000 2420.3
62000 2349.59
64000 2226.36
66000 2147.24
68000 2044.28
70000 1873.33
72000 1785.46
74000 1649.39
76000 1510.12
78000 1413.19
80000 1297.8
82000 1135.78
84000 1052.34
86000 934.315
88000 796.719
90000 679.963
92000 566.419
94000 421.382
96000 315.108
98000 190.598
100000 76.3277
