# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -557.371
4000 -540.388
6000 -534.022
8000 -545.65
10000 -546.664
12000 -544.665
14000 -543.765
16000 -551.923
18000 -556.017
20000 -553.536
22000 -562.29
24000 -565.231
26000 -563.706
28000 -567.203
30000 -572.74
32000 -573.985
34000 -576.469
36000 -579.995
38000 -579.545
40000 -581.279
42000 -583.215
44000 -584.985
46000 -585.719
48000 -587.581
50000 -589.694
52000 -591.92
54000 -591.713
56000 -593.965
58000 -595.259
60000 -597.339
62000 -598.621
64000 -600.034
66000 -601.765
68000 -602.93
70000 -605.103
72000 -606.323
74000 -608.024
76000 -610.179
78000 -611.339
80000 -612.891
82000 -615.124
84000 -616.356
86000 -617.952
88000 -619.671
90000 -621.249
92000 -622.791
94000 -624.714
96000 -626.097
98000 -627.715
100000 -629.144
