# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5619.59
4000 5933.13
6000 5760.34
8000 5597.15
10000 5496.03
12000 5237.55
14000 5297.62
16000 5064.15
18000 4911.59
20000 4734.44
22000 4680.2
24000 4625.35
26000 4561.58
28000 4544.02
30000 4166.21
32000 4049.44
34000 4073.87
36000 4042.45
38000 3836.07
40000 3670.65
42000 3669.56
44000 3331.62
46000 3233.31
48000 3191.39
50000 3035.26
52000 3047.42
54000 2839.63
56000 2796.68
58000 2586.35
60000 2537.27
62000 2436.38
64000 2239.95
66000 2130.29
68000 2008.44
70000 1835.45
72000 1808.26
74000 1633.74
76000 1531.11
78000 1364.19
80000 1251.97
82000 1192.25
84000 1032.89
86000 883.868
88000 775.293
90000 683.14
92000 554.528
94000 442.872
96000 309.675
98000 191.172
100000 73.3098
