# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2326.61 13.0342 13.0342 13.6891
4000 2310.35 13.005 13.005 13.6585
6000 2323.25 13.0286 13.0286 13.6833
8000 2175.89 12.7455 12.7455 13.3859
10000 1966.6 12.3197 12.3197 12.9388
12000 1862.29 12.1026 12.1026 12.7108
14000 1855.16 12.0853 12.0853 12.6926
16000 1672.03 11.6698 11.6698 12.2562
18000 1601.64 11.5099 11.5099 12.0882
20000 1536.12 11.3507 11.3507 11.9211
22000 1481.21 11.213 11.213 11.7764
24000 1590.68 11.4801 11.4801 12.057
26000 1635.69 11.5892 11.5892 12.1715
28000 1697.31 11.7335 11.7335 12.3232
30000 1711.25 11.7671 11.7671 12.3584
32000 1703.25 11.7479 11.7479 12.3382
34000 1677.24 11.6874 11.6874 12.2747
36000 1651.64 11.6272 11.6272 12.2115
38000 1677.18 11.6863 11.6863 12.2736
40000 1584.17 11.4676 11.4676 12.0438
42000 1582.27 11.4626 11.4626 12.0386
44000 1620 11.5537 11.5537 12.1343
46000 1623.03 11.5612 11.5612 12.1421
48000 1621.82 11.5584 11.5584 12.1392
50000 1626.84 11.5697 11.5697 12.1511
52000 1543.74 11.3698 11.3698 11.9412
54000 1550.14 11.3837 11.3837 11.9557
56000 1503.66 11.2699 11.2699 11.8362
58000 1516.44 11.3021 11.3021 11.8701
60000 1529.51 11.3336 11.3336 11.9031
62000 1560.55 11.4081 11.4081 11.9814
64000 1535.92 11.3505 11.3505 11.9209
66000 1552.02 11.3902 11.3902 11.9626
68000 1531.5 11.3398 11.3398 11.9096
70000 1522.66 11.3179 11.3179 11.8866
72000 1511.65 11.2902 11.2902 11.8576
74000 1516.11 11.301 11.301 11.8689
76000 1500.78 11.2632 11.2632 11.8292
78000 1500.79 11.2635 11.2635 11.8295
80000 1502.9 11.2688 11.2688 11.8351
82000 1494.71 11.2483 11.2483 11.8135
84000 1494.78 11.2482 11.2482 11.8135
86000 1481.54 11.2146 11.2146 11.7781
88000 1486.79 11.2282 11.2282 11.7925
90000 1485.65 11.2255 11.2255 11.7896
92000 1478.25 11.2068 11.2068 11.7699
94000 1474.73 11.1978 11.1978 11.7605
96000 1477.46 11.2047 11.2047 11.7678
98000 1466.17 11.1762 11.1762 11.7378
100000 1466.38 11.1767 11.1767 11.7384
