# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -567.019
4000 -554.285
6000 -547.751
8000 -542.588
10000 -540.604
12000 -542.752
14000 -543.561
16000 -552.31
18000 -555.605
20000 -555.091
22000 -549.477
24000 -549.567
26000 -551.004
28000 -554.447
30000 -561.928
32000 -562.931
34000 -566.149
36000 -570.162
38000 -573.263
40000 -575.514
42000 -575.061
44000 -579.818
46000 -582.319
48000 -582.487
50000 -586.874
52000 -587.661
54000 -588.6
56000 -590.704
58000 -593.136
60000 -593.247
62000 -594.225
64000 -597.828
66000 -599.915
68000 -602.166
70000 -605.556
72000 -606.093
74000 -608.275
76000 -609.615
78000 -611.914
80000 -613.28
82000 -614.247
84000 -616.2
86000 -618.234
88000 -619.593
90000 -620.934
92000 -622.651
94000 -624.067
96000 -625.799
98000 -627.312
100000 -628.788
