# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2304.09 12.9916 12.9916 13.6445
4000 2300.35 12.9852 12.9852 13.6377
6000 2296.63 12.9784 12.9784 13.6306
8000 2251.68 12.8845 12.8845 13.5319
10000 2094.01 12.5834 12.5834 13.2157
12000 2027.46 12.4506 12.4506 13.0762
14000 1887.13 12.156 12.156 12.7669
16000 1772.97 11.9055 11.9055 12.5038
18000 1836.11 12.0439 12.0439 12.6491
20000 1748.61 11.8507 11.8507 12.4462
22000 1753.64 11.8594 11.8594 12.4553
24000 1734.14 11.8168 11.8168 12.4106
26000 1704.61 11.7508 11.7508 12.3413
28000 1686.28 11.7093 11.7093 12.2977
30000 1652.79 11.6309 11.6309 12.2153
32000 1727.33 11.8033 11.8033 12.3964
34000 1712.39 11.7695 11.7695 12.3609
36000 1702.3 11.7454 11.7454 12.3356
38000 1716.65 11.7785 11.7785 12.3704
40000 1755.25 11.8667 11.8667 12.463
42000 1717.53 11.7807 11.7807 12.3727
44000 1736.1 11.8217 11.8217 12.4158
46000 1711.41 11.766 11.766 12.3573
48000 1737.37 11.8266 11.8266 12.4209
50000 1726.36 11.8012 11.8012 12.3942
52000 1738.58 11.8276 11.8276 12.422
54000 1716.02 11.7777 11.7777 12.3695
56000 1693.14 11.7254 11.7254 12.3147
58000 1684.12 11.7043 11.7043 12.2925
60000 1701.16 11.7429 11.7429 12.333
62000 1689.53 11.7164 11.7164 12.3052
64000 1680.82 11.6966 11.6966 12.2844
66000 1682.79 11.7015 11.7015 12.2895
68000 1679.04 11.6925 11.6925 12.2801
70000 1681.72 11.6981 11.6981 12.286
72000 1674.69 11.682 11.682 12.2691
74000 1667.98 11.6671 11.6671 12.2534
76000 1662.45 11.6542 11.6542 12.2398
78000 1658.33 11.6445 11.6445 12.2296
80000 1669.59 11.6704 11.6704 12.2569
82000 1657.01 11.641 11.641 12.226
84000 1664.39 11.6584 11.6584 12.2443
86000 1650.85 11.6268 11.6268 12.211
88000 1653.4 11.633 11.633 12.2176
90000 1655.07 11.637 11.637 12.2217
92000 1643.14 11.6089 11.6089 12.1923
94000 1644.9 11.6131 11.6131 12.1967
96000 1640.14 11.6019 11.6019 12.1849
98000 1633.42 11.586 11.586 12.1682
100000 1632.99 11.585 11.585 12.1671
