# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5571.46
4000 5694.23
6000 5789.03
8000 5684.85
10000 5425.14
12000 5162.65
14000 5336.86
16000 5190.27
18000 5040.05
20000 4863.69
22000 4827.77
24000 4680.12
26000 4581.98
28000 4443.99
30000 4392.94
32000 4181.19
34000 3919.92
36000 3818.74
38000 3788.96
40000 3730.81
42000 3526.95
44000 3432.46
46000 3334.75
48000 3176.84
50000 3150.92
52000 2971.6
54000 2918.74
56000 2760.99
58000 2614.97
60000 2530.9
62000 2353.9
64000 2248.24
66000 2138.24
68000 2025.71
70000 1869.7
72000 1767.65
74000 1581.31
76000 1497.16
78000 1408.44
80000 1267.28
82000 1157.32
84000 1022.26
86000 900.91
88000 800.911
90000 678.562
92000 558.09
94000 434.146
96000 307.754
98000 188.852
100000 75.5408
