# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2311.05 13.0049 13.0049 13.6584
4000 2271.96 12.9319 12.9319 13.5818
6000 2286.28 12.9547 12.9547 13.6057
8000 2381.31 13.1338 13.1338 13.7938
10000 2052.74 12.5013 12.5013 13.1295
12000 1751.39 11.8539 11.8539 12.4495
14000 1646.09 11.6137 11.6137 12.1973
16000 1626.56 11.5655 11.5655 12.1467
18000 1703.73 11.7496 11.7496 12.34
20000 1602.11 11.5113 11.5113 12.0898
22000 1507.18 11.2776 11.2776 11.8443
24000 1463.46 11.1685 11.1685 11.7297
26000 1456.13 11.1478 11.1478 11.7079
28000 1386.86 10.9696 10.9696 11.5208
30000 1391.53 10.9818 10.9818 11.5336
32000 1320.71 10.7927 10.7927 11.335
34000 1356.35 10.8881 10.8881 11.4352
36000 1307.18 10.7564 10.7564 11.297
38000 1243.97 10.5786 10.5786 11.1101
40000 1277.21 10.6736 10.6736 11.21
42000 1284.7 10.6931 10.6931 11.2304
44000 1335.87 10.8337 10.8337 11.3781
46000 1337.34 10.8387 10.8387 11.3833
48000 1314.78 10.7772 10.7772 11.3188
50000 1313.73 10.7741 10.7741 11.3155
52000 1294.9 10.7221 10.7221 11.2609
54000 1304.48 10.7481 10.7481 11.2882
56000 1283.16 10.6898 10.6898 11.227
58000 1297.54 10.73 10.73 11.2692
60000 1325.43 10.8064 10.8064 11.3495
62000 1312.53 10.7712 10.7712 11.3124
64000 1324.95 10.8048 10.8048 11.3478
66000 1306.23 10.753 10.753 11.2933
68000 1316.4 10.7819 10.7819 11.3237
70000 1327.19 10.8113 10.8113 11.3546
72000 1322.67 10.7986 10.7986 11.3413
74000 1310.27 10.7649 10.7649 11.3059
76000 1320.49 10.7929 10.7929 11.3353
78000 1310.62 10.7652 10.7652 11.3062
80000 1263.6 10.6351 10.6351 11.1695
82000 1265.12 10.6399 10.6399 11.1746
84000 1260.48 10.627 10.627 11.161
86000 1262.32 10.632 10.632 11.1662
88000 1251.26 10.6006 10.6006 11.1333
90000 1261.45 10.6295 10.6295 11.1636
92000 1255.27 10.6124 10.6124 11.1457
94000 1249.22 10.5953 10.5953 11.1277
96000 1244.91 10.5831 10.5831 11.115
98000 1240.69 10.5712 10.5712 11.1024
100000 1235.32 10.5559 10.5559 11.0863
