# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -562.391
4000 -554.053
6000 -546.975
8000 -544.162
10000 -534.602
12000 -535.302
14000 -537.656
16000 -533.31
18000 -541.789
20000 -550.919
22000 -558.927
24000 -559.196
26000 -564.62
28000 -565.566
30000 -565.21
32000 -567.733
34000 -568.808
36000 -573.762
38000 -578.076
40000 -576.427
42000 -580.221
44000 -579.817
46000 -581.387
48000 -580.609
50000 -583.531
52000 -586.611
54000 -587.923
56000 -589.63
58000 -592.259
60000 -593.728
62000 -595.125
64000 -595.027
66000 -597.469
68000 -599.201
70000 -599.504
72000 -601.182
74000 -603.358
76000 -604.112
78000 -605.633
80000 -608.124
82000 -610.121
84000 -611.387
86000 -613.185
88000 -614.69
90000 -616.231
92000 -617.913
94000 -619.563
96000 -621.206
98000 -622.766
100000 -624.242
