# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5605.43
4000 5814.16
6000 5676.35
8000 5705.44
10000 5476.99
12000 5415.84
14000 5246.94
16000 5273.78
18000 4995.99
20000 4810.05
22000 4703.06
24000 4733.67
26000 4411.28
28000 4347.07
30000 4347.11
32000 4113.66
34000 4102.81
36000 3947.24
38000 3762.86
40000 3729.15
42000 3549.94
44000 3444.67
46000 3307.25
48000 3284.61
50000 3145.61
52000 2964.35
54000 2874.06
56000 2760.72
58000 2562.66
60000 2411.61
62000 2302
64000 2298.72
66000 2119.94
68000 1968.66
70000 1881.46
72000 1758.86
74000 1604.73
76000 1554.73
78000 1430.85
80000 1304.81
82000 1154.27
84000 1059.63
86000 911.04
88000 804.909
90000 685.363
92000 564.243
94000 440.129
96000 313.723
98000 191.107
100000 74.4711
