# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -567.976
4000 -560.617
6000 -564.447
8000 -566.302
10000 -565.778
12000 -562.395
14000 -563.513
16000 -570.712
18000 -576.816
20000 -578.817
22000 -579.797
24000 -579.928
26000 -581.71
28000 -584.779
30000 -585.469
32000 -588.44
34000 -587.843
36000 -589.306
38000 -592.447
40000 -594.09
42000 -595.03
44000 -596.931
46000 -598.988
48000 -600.149
50000 -601.28
52000 -601.894
54000 -604.277
56000 -605.477
58000 -608.216
60000 -608.961
62000 -609.915
64000 -612.436
66000 -614.706
68000 -615.391
70000 -616.865
72000 -619.003
74000 -620.516
76000 -621.985
78000 -623.515
80000 -625.29
82000 -627.001
84000 -628.607
86000 -630.341
88000 -631.698
90000 -633.21
92000 -634.866
94000 -636.56
96000 -638.074
98000 -639.571
100000 -641.015
