# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2291.85 12.9682 12.9682 13.6199
4000 2279.33 12.9461 12.9461 13.5966
6000 2000.48 12.3895 12.3895 13.0121
8000 2032.72 12.4611 12.4611 13.0873
10000 1618.61 11.5486 11.5486 12.129
12000 1565.63 11.4212 11.4212 11.9951
14000 1521.01 11.3103 11.3103 11.8787
16000 1526.01 11.3245 11.3245 11.8936
18000 1436.79 11.1004 11.1004 11.6582
20000 1581.2 11.4567 11.4567 12.0324
22000 1676.07 11.6847 11.6847 12.2719
24000 1776.71 11.9113 11.9113 12.5099
26000 1659.42 11.6465 11.6465 12.2318
28000 1611.46 11.5319 11.5319 12.1114
30000 1581.92 11.4608 11.4608 12.0367
32000 1592.49 11.486 11.486 12.0632
34000 1482.49 11.2166 11.2166 11.7802
36000 1506.53 11.2722 11.2722 11.8386
38000 1466.25 11.1675 11.1675 11.7287
40000 1492.79 11.2416 11.2416 11.8065
42000 1511.32 11.2873 11.2873 11.8545
44000 1417.75 11.0514 11.0514 11.6068
46000 1463.34 11.1667 11.1667 11.7278
48000 1487.28 11.2265 11.2265 11.7907
50000 1417.58 11.0484 11.0484 11.6036
52000 1488.59 11.2319 11.2319 11.7964
54000 1379.72 10.95 10.95 11.5003
56000 1344.68 10.8572 10.8572 11.4028
58000 1349.71 10.8684 10.8684 11.4146
60000 1420.08 11.056 11.056 11.6115
62000 1642.35 11.6061 11.6061 12.1894
64000 1588.91 11.4783 11.4783 12.0551
66000 1592.4 11.4877 11.4877 12.0649
68000 1589.31 11.4802 11.4802 12.0571
70000 1451.91 11.1368 11.1368 11.6965
72000 1429.27 11.0813 11.0813 11.6381
74000 1482.68 11.2169 11.2169 11.7806
76000 1517.6 11.3048 11.3048 11.8728
78000 1581.77 11.4625 11.4625 12.0385
80000 1557.27 11.4003 11.4003 11.9732
82000 1547.65 11.3777 11.3777 11.9494
84000 1603 11.5134 11.5134 12.0919
86000 1597.28 11.4992 11.4992 12.0771
88000 1576.95 11.447 11.447 12.0222
90000 1526.96 11.3283 11.3283 11.8976
92000 1577 11.4504 11.4504 12.0258
94000 1555.26 11.3976 11.3976 11.9704
96000 1631.02 11.5778 11.5778 12.1596
98000 1490.44 11.2355 11.2355 11.8001
100000 1506.13 11.2728 11.2728 11.8393
102000 1546.56 11.3764 11.3764 11.948
104000 1496.71 11.2527 11.2527 11.8182
106000 1481.82 11.2147 11.2147 11.7783
108000 1407.84 11.0222 11.0222 11.5761
110000 1431.88 11.0876 11.0876 11.6448
112000 1428.62 11.0784 11.0784 11.6351
114000 1433.74 11.0909 11.0909 11.6482
116000 1412.45 11.0364 11.0364 11.591
118000 1474.81 11.1969 11.1969 11.7596
120000 1547.43 11.3778 11.3778 11.9495
122000 1444.71 11.1203 11.1203 11.6791
124000 1426.44 11.0727 11.0727 11.6291
126000 1505.74 11.2756 11.2756 11.8423
128000 1505.02 11.2719 11.2719 11.8383
130000 1521.62 11.3125 11.3125 11.881
132000 1527.93 11.3303 11.3303 11.8997
134000 1521.6 11.3151 11.3151 11.8837
136000 1518.41 11.3062 11.3062 11.8744
138000 1484.16 11.2203 11.2203 11.7842
140000 1479.53 11.207 11.207 11.7702
142000 1503.96 11.271 11.271 11.8374
144000 1481.53 11.2149 11.2149 11.7785
146000 1488.14 11.2294 11.2294 11.7937
148000 1504.22 11.2709 11.2709 11.8372
150000 1546.9 11.3769 11.3769 11.9487
152000 1565.28 11.4217 11.4217 11.9957
154000 1556.61 11.4004 11.4004 11.9732
156000 1569.06 11.4311 11.4311 12.0056
158000 1558.78 11.4065 11.4065 11.9797
160000 1559.19 11.4074 11.4074 11.9807
162000 1565.8 11.4234 11.4234 11.9974
164000 1568.45 11.4293 11.4293 12.0037
166000 1563.11 11.4164 11.4164 11.9901
168000 1545.82 11.3733 11.3733 11.9448
170000 1522.95 11.3169 11.3169 11.8856
172000 1510.69 11.2878 11.2878 11.855
174000 1509.61 11.2853 11.2853 11.8523
176000 1507.12 11.278 11.278 11.8447
178000 1494.68 11.2464 11.2464 11.8115
180000 1512.3 11.2917 11.2917 11.8592
182000 1540.75 11.3624 11.3624 11.9334
184000 1525.13 11.323 11.323 11.8919
186000 1549.88 11.3846 11.3846 11.9567
188000 1552.82 11.3914 11.3914 11.9639
190000 1592.7 11.4881 11.4881 12.0654
192000 1603.34 11.5142 11.5142 12.0928
194000 1571.77 11.4378 11.4378 12.0125
196000 1591.92 11.4868 11.4868 12.0641
198000 1575.05 11.4459 11.4459 12.0211
200000 1589.05 11.4789 11.4789 12.0557
202000 1573 11.4396 11.4396 12.0145
204000 1597.54 11.4996 11.4996 12.0775
206000 1579.66 11.4564 11.4564 12.0321
208000 1557.14 11.4022 11.4022 11.9752
210000 1529.06 11.3321 11.3321 11.9016
212000 1513.15 11.2942 11.2942 11.8617
214000 1492.06 11.2404 11.2404 11.8053
216000 1466.74 11.177 11.177 11.7386
218000 1427.1 11.0756 11.0756 11.6321
220000 1449.47 11.1335 11.1335 11.693
222000 1429.68 11.0806 11.0806 11.6374
224000 1472.71 11.1921 11.1921 11.7545
226000 1467.8 11.179 11.179 11.7408
228000 1413.58 11.0382 11.0382 11.5929
230000 1460.3 11.1611 11.1611 11.722
232000 1458.41 11.1533 11.1533 11.7138
234000 1490.37 11.236 11.236 11.8006
236000 1448.8 11.1316 11.1316 11.691
238000 1462.69 11.1668 11.1668 11.728
240000 1474.82 11.197 11.197 11.7597
242000 1467.59 11.1786 11.1786 11.7404
244000 1428.83 11.0802 11.0802 11.6369
246000 1418.36 11.0519 11.0519 11.6073
248000 1414.31 11.0424 11.0424 11.5973
250000 1448.03 11.1287 11.1287 11.6879
252000 1430.44 11.0834 11.0834 11.6404
254000 1413.35 11.0403 11.0403 11.595
256000 1402.44 11.0108 11.0108 11.5641
258000 1407.59 11.0241 11.0241 11.578
260000 1405.42 11.0193 11.0193 11.573
262000 1412.79 11.0376 11.0376 11.5923
264000 1420.86 11.0597 11.0597 11.6154
266000 1453.85 11.1441 11.1441 11.7041
268000 1460.32 11.1609 11.1609 11.7218
270000 1436.17 11.0988 11.0988 11.6565
272000 1415.18 11.0441 11.0441 11.5991
274000 1450.68 11.1358 11.1358 11.6954
276000 1400.26 11.0054 11.0054 11.5585
278000 1417.02 11.0496 11.0496 11.6048
280000 1417.62 11.0511 11.0511 11.6064
282000 1380.54 10.953 10.953 11.5034
284000 1359.42 10.8977 10.8977 11.4453
286000 1395.03 10.9916 10.9916 11.544
288000 1378.78 10.9486 10.9486 11.4988
