# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -561.207
4000 -539.681
6000 -532.975
8000 -528.841
10000 -528.314
12000 -529.527
14000 -539.275
16000 -531.59
18000 -530.287
20000 -520.029
22000 -530.301
24000 -529.672
26000 -544.182
28000 -547.65
30000 -543.878
32000 -535.12
34000 -537.039
36000 -540.87
38000 -536.675
40000 -539.436
42000 -546.105
44000 -541.453
46000 -544.835
48000 -551.276
50000 -549.17
52000 -552.235
54000 -550.353
56000 -550.18
58000 -547.409
60000 -547.698
62000 -549.151
64000 -552.991
66000 -554.743
68000 -553.526
70000 -551.301
72000 -544.783
74000 -547.908
76000 -553.112
78000 -553.156
80000 -558.183
82000 -552.875
84000 -555.403
86000 -558.784
88000 -558.68
90000 -559.934
92000 -554.384
94000 -556.389
96000 -554.997
98000 -559.19
100000 -553.464
102000 -558.596
104000 -562.524
106000 -561.524
108000 -560.551
110000 -563.232
112000 -564.87
114000 -564.98
116000 -564.178
118000 -567.614
120000 -561.911
122000 -566.07
124000 -565.421
126000 -566.646
128000 -566.821
130000 -566.488
132000 -568.714
134000 -567.554
136000 -567.874
138000 -569.864
140000 -570.989
142000 -571.999
144000 -571.938
146000 -572.729
148000 -567.663
150000 -572.768
152000 -573.267
154000 -572.24
156000 -573.949
158000 -575.071
160000 -575.628
162000 -574.681
164000 -577.307
166000 -576.556
168000 -575.9
170000 -575.11
172000 -577.957
174000 -576.767
176000 -577.268
178000 -576.442
180000 -575.937
182000 -575.635
184000 -577.329
186000 -579.499
188000 -576.27
190000 -574.955
192000 -576.818
194000 -576.771
196000 -574.935
198000 -578.643
200000 -575.78
202000 -576.598
204000 -575.598
206000 -575.546
208000 -573.646
210000 -574.854
212000 -575.068
214000 -575.383
216000 -575.597
218000 -575.469
220000 -573.196
222000 -571.889
224000 -571.802
226000 -574.992
228000 -579.37
230000 -576.5
232000 -576.477
234000 -575.747
236000 -577.028
238000 -575.791
240000 -576.825
242000 -574.533
244000 -573.02
246000 -576.032
248000 -575.289
250000 -575.065
252000 -576.751
254000 -579.599
256000 -580.853
258000 -580.093
260000 -577.731
262000 -578.903
264000 -579.144
266000 -578.885
268000 -577.688
270000 -578.573
272000 -580.689
274000 -581.275
276000 -580.464
278000 -579.55
280000 -577.743
282000 -579.307
284000 -580.537
286000 -579.288
288000 -581.235
290000 -581.969
292000 -584.986
294000 -585.379
296000 -584.778
298000 -583.643
300000 -584.306
302000 -582.783
304000 -584.55
306000 -584.295
308000 -583.848
310000 -587.405
312000 -585.9
314000 -585.68
316000 -585.975
318000 -586.57
320000 -588.156
322000 -586.585
324000 -588.573
326000 -587.196
328000 -587.226
330000 -585.477
332000 -586.002
334000 -584.809
336000 -584.396
338000 -585.117
340000 -583.018
342000 -584.027
344000 -583.403
346000 -585.644
348000 -583.836
350000 -583.375
352000 -585.447
354000 -586.227
356000 -586.694
358000 -588.319
360000 -589.919
362000 -588.038
364000 -589.228
366000 -590.003
368000 -589.013
370000 -591.798
372000 -591.885
374000 -590.623
376000 -591.125
378000 -590.27
380000 -591.461
