# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -563.829
4000 -545.705
6000 -551.515
8000 -548.502
10000 -546.373
12000 -530.926
14000 -537.042
16000 -538.221
18000 -527.742
20000 -542.13
22000 -536.073
24000 -539.895
26000 -542.603
28000 -542.249
30000 -530.426
32000 -532.543
34000 -538.871
36000 -536.053
38000 -539.48
40000 -542.366
42000 -540.272
44000 -539.503
46000 -547.922
48000 -547.132
50000 -548.527
52000 -550.64
54000 -548.306
56000 -554.067
58000 -547.774
60000 -549.236
62000 -549.631
64000 -549.264
66000 -548.476
68000 -552.816
70000 -556.247
72000 -560.282
74000 -550.001
76000 -552.201
78000 -552.539
80000 -552.916
82000 -553.798
84000 -553.231
86000 -556.851
88000 -557.866
90000 -556.56
92000 -555.58
94000 -555.806
96000 -554.149
98000 -550.772
100000 -553.722
102000 -554.388
104000 -560.467
106000 -560.444
108000 -562.398
110000 -565.587
112000 -567.638
114000 -558.045
116000 -560.401
118000 -566.773
120000 -566.956
122000 -568.508
124000 -569.736
126000 -568.2
128000 -569.41
130000 -567.376
132000 -563.563
134000 -568.089
136000 -571.145
138000 -568.275
140000 -568.809
142000 -570.092
144000 -570.762
146000 -570.496
148000 -569.693
150000 -567.337
152000 -571.022
154000 -568.252
156000 -569.113
158000 -572.238
160000 -571.165
162000 -572.245
164000 -569.124
166000 -569.653
168000 -568.395
170000 -571.532
172000 -568.486
174000 -572.325
176000 -572.989
178000 -572.066
180000 -572.15
182000 -573.649
184000 -573.146
186000 -576.563
188000 -577.839
190000 -576.579
192000 -574.86
194000 -575.065
196000 -575.867
198000 -575.315
200000 -575.759
202000 -579.327
204000 -577.296
206000 -576.12
208000 -576.864
210000 -575.298
212000 -575.777
214000 -576.583
216000 -577.001
218000 -576.391
220000 -577.038
222000 -576.074
224000 -576.272
226000 -574.319
228000 -573.217
230000 -574.769
232000 -572.415
234000 -574.728
236000 -572.78
238000 -573.107
240000 -574.724
242000 -574.271
244000 -571.564
246000 -570.037
248000 -576.11
250000 -572.539
252000 -571.453
254000 -572.19
256000 -573.61
258000 -576.595
260000 -579.011
262000 -575.518
264000 -578.546
266000 -576.011
268000 -578.266
270000 -578.456
272000 -581.53
274000 -580.195
276000 -579.488
278000 -583.124
280000 -581.637
282000 -582.252
284000 -584.271
286000 -584.454
288000 -586.37
290000 -587.623
292000 -585.466
294000 -586.31
296000 -587.676
298000 -588.163
300000 -585.544
302000 -585.81
304000 -585.942
306000 -586.119
308000 -586.743
310000 -585.081
312000 -584.709
314000 -585.326
316000 -585.486
318000 -588.332
320000 -587.365
322000 -587.581
324000 -586.242
326000 -586.52
328000 -586.814
330000 -587.925
332000 -588.572
334000 -588.952
336000 -587.814
338000 -588.076
340000 -587.988
342000 -588.98
344000 -588.692
346000 -588.411
348000 -589.156
350000 -588.661
352000 -589.105
354000 -588.634
356000 -588.012
358000 -589.113
360000 -588.636
362000 -589.16
364000 -590.553
366000 -590.154
368000 -589.883
370000 -588.927
372000 -589.74
374000 -589.544
376000 -588.778
378000 -589.35
380000 -588.846
382000 -586.916
384000 -590.079
386000 -588.952
388000 -588.097
390000 -589.832
392000 -589.934
394000 -588.34
396000 -589.498
398000 -587.671
400000 -587.902
402000 -588.086
404000 -590.303
406000 -591.149
408000 -591.901
410000 -591.463
412000 -593.578
414000 -593.061
416000 -592.27
418000 -592.74
420000 -590.825
422000 -592.219
424000 -594.203
426000 -595.306
428000 -595.519
430000 -596.195
432000 -596.759
434000 -597.737
436000 -597.315
438000 -598.104
440000 -597.194
442000 -598.171
444000 -598.654
446000 -599.659
448000 -600.813
450000 -600.606
452000 -598.369
454000 -599.783
456000 -599.617
458000 -600.826
460000 -599.779
462000 -599.867
464000 -601.513
466000 -600.667
468000 -601.299
470000 -601.903
472000 -601.964
474000 -602.579
476000 -602.164
478000 -602.923
480000 -603.768
482000 -604.243
484000 -604.608
486000 -605.135
488000 -605.304
490000 -603.437
492000 -604.024
494000 -603.504
496000 -603.819
498000 -603.702
500000 -603.787
502000 -604.086
504000 -604.682
506000 -605.232
508000 -604.014
510000 -604.094
512000 -603.812
514000 -603.785
516000 -603.97
518000 -605.031
520000 -605.37
522000 -604.013
524000 -604.789
526000 -604.976
528000 -604.342
530000 -604.668
532000 -604.881
534000 -604.329
536000 -604.703
538000 -605.307
540000 -604.408
542000 -604.414
544000 -604.3
546000 -604.981
548000 -605.228
550000 -604.478
552000 -604.764
554000 -605.536
556000 -605.599
558000 -603.662
560000 -603.872
