# Time-averaged data for fix 12coord
# TimeStep c_sumcoor12
2000 1.32307
4000 1.29542
6000 1.31146
8000 1.31141
10000 1.30474
12000 1.27651
14000 1.29115
16000 1.31932
18000 1.30344
20000 1.31229
22000 1.29542
24000 1.32594
26000 1.35187
28000 1.31177
30000 1.27943
32000 1.28651
34000 1.31521
36000 1.29
38000 1.30656
40000 1.32995
42000 1.32641
44000 1.34245
46000 1.34474
48000 1.34661
50000 1.34594
52000 1.34656
54000 1.34646
56000 1.37432
58000 1.33823
60000 1.36359
62000 1.34188
64000 1.3625
66000 1.37937
68000 1.35245
70000 1.34818
72000 1.35344
74000 1.31844
76000 1.32536
78000 1.3462
80000 1.3601
82000 1.35891
84000 1.35339
86000 1.33807
88000 1.32479
90000 1.32661
92000 1.30391
94000 1.30359
96000 1.30922
98000 1.31807
100000 1.34135
102000 1.33984
104000 1.35182
106000 1.35776
108000 1.35646
110000 1.35177
112000 1.34927
114000 1.33031
116000 1.34802
118000 1.35651
120000 1.35724
122000 1.39339
124000 1.37844
126000 1.37573
128000 1.36427
130000 1.35401
132000 1.33849
134000 1.34641
136000 1.35307
138000 1.35594
140000 1.35583
142000 1.35234
144000 1.36365
146000 1.35833
148000 1.35125
150000 1.36766
152000 1.35865
154000 1.35922
156000 1.37036
158000 1.37073
160000 1.35557
162000 1.37542
164000 1.36375
166000 1.36776
168000 1.34719
170000 1.34828
172000 1.35339
174000 1.38302
176000 1.37734
178000 1.36849
180000 1.35208
182000 1.3625
184000 1.35187
186000 1.36167
188000 1.36656
190000 1.35151
192000 1.35714
194000 1.37224
196000 1.37406
198000 1.35354
200000 1.36156
202000 1.3751
204000 1.34901
206000 1.37026
208000 1.38505
210000 1.37406
212000 1.38052
214000 1.37724
216000 1.38036
218000 1.37151
220000 1.36797
222000 1.35974
224000 1.35734
226000 1.3476
228000 1.35818
230000 1.355
232000 1.35453
234000 1.35536
236000 1.35302
238000 1.34849
240000 1.3512
242000 1.37177
244000 1.3576
246000 1.34568
248000 1.3526
250000 1.35229
252000 1.34844
254000 1.36104
256000 1.36781
258000 1.37578
260000 1.38
262000 1.3563
264000 1.36583
266000 1.36245
268000 1.36208
270000 1.36224
272000 1.37312
274000 1.34526
276000 1.33979
278000 1.35464
280000 1.35042
282000 1.35167
284000 1.36198
286000 1.36297
288000 1.36365
290000 1.36021
292000 1.36219
294000 1.37005
296000 1.37734
298000 1.37656
300000 1.36849
302000 1.35375
304000 1.34698
306000 1.3601
308000 1.35427
310000 1.35276
312000 1.36828
314000 1.35974
316000 1.3649
318000 1.36245
320000 1.36036
322000 1.36187
324000 1.35943
326000 1.37104
328000 1.36094
330000 1.35229
332000 1.34646
334000 1.35938
336000 1.36031
338000 1.36208
340000 1.36781
342000 1.3562
344000 1.35016
346000 1.33766
348000 1.33922
350000 1.35417
352000 1.35573
354000 1.34526
356000 1.34276
358000 1.34401
360000 1.33938
362000 1.35031
364000 1.35542
366000 1.35229
368000 1.35219
370000 1.34391
372000 1.34776
374000 1.34547
376000 1.34734
378000 1.3526
380000 1.34078
382000 1.34016
384000 1.35911
386000 1.35516
388000 1.3524
390000 1.35057
392000 1.34974
394000 1.36677
396000 1.38339
398000 1.38036
400000 1.38344
402000 1.3787
404000 1.38396
406000 1.39505
408000 1.38719
410000 1.38375
412000 1.38349
414000 1.38568
416000 1.37135
418000 1.37505
420000 1.36229
422000 1.36292
424000 1.38766
426000 1.39693
428000 1.38729
430000 1.36891
432000 1.36625
434000 1.3738
436000 1.37521
438000 1.36979
440000 1.37052
442000 1.37302
444000 1.3863
446000 1.385
448000 1.37073
450000 1.36625
452000 1.35594
454000 1.36187
456000 1.3613
458000 1.3625
460000 1.36161
462000 1.36167
464000 1.37021
466000 1.36875
468000 1.37146
470000 1.36344
472000 1.36307
474000 1.36177
476000 1.365
478000 1.36078
480000 1.36688
482000 1.37563
484000 1.3763
486000 1.37292
488000 1.37375
490000 1.37453
492000 1.37552
494000 1.37333
496000 1.37422
498000 1.37417
500000 1.37401
502000 1.37646
504000 1.37484
506000 1.38656
508000 1.38812
510000 1.38833
512000 1.39401
514000 1.39896
516000 1.3926
518000 1.39698
520000 1.38396
522000 1.38531
524000 1.38427
526000 1.3874
528000 1.3974
530000 1.39813
532000 1.39693
534000 1.39318
536000 1.38693
538000 1.38615
540000 1.38479
542000 1.38682
544000 1.38599
546000 1.38484
548000 1.38656
550000 1.3899
552000 1.39589
554000 1.39432
556000 1.39609
558000 1.38958
560000 1.38583
562000 1.38625
564000 1.38719
566000 1.38786
568000 1.39313
570000 1.39161
572000 1.39714
574000 1.39708
576000 1.39734
578000 1.39448
580000 1.39375
582000 1.39417
584000 1.39536
586000 1.39469
588000 1.39401
590000 1.39599
592000 1.39448
594000 1.39469
596000 1.39385
598000 1.39344
600000 1.39646
602000 1.39354
604000 1.39354
606000 1.39208
608000 1.39276
610000 1.39302
612000 1.39401
614000 1.39286
616000 1.39401
618000 1.39359
620000 1.39526
622000 1.39443
624000 1.39302
626000 1.39453
628000 1.39271
630000 1.3951
632000 1.39214
634000 1.39318
636000 1.39344
638000 1.39339
640000 1.39271
642000 1.39406
644000 1.39536
646000 1.39437
648000 1.39318
650000 1.39339
652000 1.39464
654000 1.39526
656000 1.39516
658000 1.39526
660000 1.39193
662000 1.39484
664000 1.39672
666000 1.39484
668000 1.39583
670000 1.39531
672000 1.39479
674000 1.39281
676000 1.39505
678000 1.39344
680000 1.39354
682000 1.39536
684000 1.395
686000 1.39276
688000 1.39547
690000 1.39469
692000 1.39271
694000 1.39266
696000 1.39313
698000 1.39599
700000 1.39427
702000 1.39495
704000 1.39573
706000 1.39516
708000 1.39276
710000 1.39318
712000 1.39464
714000 1.39385
716000 1.39417
718000 1.39479
720000 1.39411
722000 1.39464
724000 1.39349
726000 1.39234
728000 1.3937
730000 1.39484
732000 1.39391
734000 1.39458
736000 1.39547
738000 1.39672
740000 1.3938
742000 1.39385
744000 1.3949
746000 1.39438
748000 1.39589
750000 1.39292
752000 1.39557
754000 1.39474
756000 1.39323
758000 1.39333
760000 1.39505
762000 1.39464
764000 1.3949
766000 1.39443
768000 1.39354
770000 1.395
772000 1.39536
774000 1.39443
776000 1.3925
778000 1.39495
780000 1.39401
782000 1.39286
784000 1.39484
786000 1.39349
788000 1.39396
790000 1.39354
792000 1.39469
794000 1.39505
796000 1.39656
798000 1.3951
800000 1.39401
802000 1.39307
804000 1.39453
806000 1.39568
808000 1.39568
810000 1.39437
812000 1.39615
814000 1.39589
816000 1.39635
818000 1.39396
820000 1.39693
822000 1.39458
824000 1.39547
826000 1.39609
828000 1.39516
830000 1.39406
832000 1.39281
834000 1.39438
836000 1.39625
838000 1.39432
840000 1.39411
842000 1.39589
844000 1.39391
846000 1.39677
848000 1.39422
850000 1.39495
852000 1.39557
854000 1.39469
856000 1.39406
858000 1.39526
860000 1.39318
862000 1.39719
864000 1.39458
866000 1.39531
868000 1.39583
870000 1.3951
872000 1.3962
874000 1.39625
876000 1.39365
878000 1.39688
880000 1.39333
882000 1.39375
884000 1.39495
886000 1.3963
888000 1.39354
890000 1.39547
892000 1.39427
894000 1.39427
896000 1.39385
898000 1.39417
900000 1.39401
902000 1.39594
904000 1.39563
906000 1.39594
908000 1.39453
910000 1.39531
912000 1.39672
914000 1.39443
916000 1.39615
918000 1.39458
920000 1.39562
922000 1.39443
924000 1.39589
926000 1.39432
928000 1.39599
930000 1.39646
932000 1.39427
934000 1.3963
936000 1.39802
938000 1.39724
940000 1.39552
942000 1.39672
944000 1.39427
946000 1.3951
948000 1.39333
950000 1.39594
952000 1.39573
954000 1.39437
956000 1.39531
958000 1.39344
960000 1.39026
962000 1.38938
964000 1.38927
966000 1.38818
968000 1.38917
970000 1.38839
972000 1.38745
974000 1.38781
976000 1.38786
978000 1.38859
980000 1.38896
982000 1.38698
984000 1.38792
986000 1.38964
988000 1.38943
990000 1.38906
992000 1.38839
994000 1.38937
996000 1.38927
998000 1.38917
1000000 1.38917
1002000 1.38984
1004000 1.38969
1006000 1.38948
1008000 1.38969
1010000 1.38859
1012000 1.38964
1014000 1.38891
1016000 1.38969
1018000 1.38953
1020000 1.38953
1022000 1.38906
1024000 1.38891
1026000 1.38849
1028000 1.38875
1030000 1.38833
1032000 1.3887
1034000 1.38802
1036000 1.38849
1038000 1.3888
1040000 1.38891
