# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5663.56
4000 6178.92
6000 6044.53
8000 5974.17
10000 6043.62
12000 5848.47
14000 5813.88
16000 5877.7
18000 5969.23
20000 5781.6
22000 5822.61
24000 5833.2
26000 5661.53
28000 5584.27
30000 5635.4
32000 5726.09
34000 5750.41
36000 5525.14
38000 5423.25
40000 5704.39
42000 5672.77
44000 5513.74
46000 5487.6
48000 5379.29
50000 5227.32
52000 5407.01
54000 5268.48
56000 5259.64
58000 5334.3
60000 5353.07
62000 5296.44
64000 5187.77
66000 5339.04
68000 5225.16
70000 5195.8
72000 5148.71
74000 5069.04
76000 4999.15
78000 5208.39
80000 5175.35
82000 4860.71
84000 4982.53
86000 5003.29
88000 4883.55
90000 4993.07
92000 4941.68
94000 4788.07
96000 4685.98
98000 4871.02
100000 4920.85
102000 4846.43
104000 4752.52
106000 4793.46
108000 4676.04
110000 4622.91
112000 4503.49
114000 4666.14
116000 4641.05
118000 4546.72
120000 4571.01
122000 4505.93
124000 4496.48
126000 4586.55
128000 4406.55
130000 4462.79
132000 4487.89
134000 4438.51
136000 4250.83
138000 4412.17
140000 4371.77
142000 4299.08
144000 4281.52
146000 4231.72
148000 4162.77
150000 4220.3
152000 4204.15
154000 4186.08
156000 4118.43
158000 4155.33
160000 4061.27
162000 3951.92
164000 4093.82
166000 4046.05
168000 4036.5
170000 3874.2
172000 4081.88
174000 3988.12
176000 3995.04
178000 3990.87
180000 4102.18
182000 4069.08
184000 4000.38
186000 3948.34
188000 3971.06
190000 4017.41
192000 4130.34
194000 4057.87
196000 4058.75
198000 3986.17
200000 3994.74
202000 3881.08
204000 3917.25
206000 4009.47
208000 4004.3
210000 4004.94
212000 3922.03
214000 4093.26
216000 4038.12
218000 3960.87
220000 3917.49
222000 3874.85
224000 3859.92
226000 3942.08
228000 4110.79
230000 3965.44
232000 4023.7
234000 3856.1
236000 4054.54
238000 4000.28
240000 3917.41
242000 3966.1
244000 3879
246000 4034.87
248000 3896.12
250000 3948.39
252000 3839.83
254000 3821.19
256000 3886.53
258000 3763.26
260000 3652.31
262000 3767.65
264000 3717.3
266000 3745.51
268000 3729.25
270000 3697.97
272000 3510.51
274000 3600.88
276000 3626.61
278000 3488.08
280000 3538.22
282000 3558.67
284000 3464.72
286000 3497.21
288000 3355.43
290000 3296.91
292000 3412.42
294000 3377.38
296000 3331.85
298000 3260.64
300000 3327.61
302000 3323.57
304000 3277.21
306000 3169.41
308000 3226.17
310000 3242.1
312000 3203.08
314000 3088.64
316000 3117.55
318000 2991.14
320000 3040.71
322000 3084.47
324000 3085.22
326000 3077.83
328000 3072.64
330000 2999.75
332000 2957.73
334000 2996.16
336000 3063.65
338000 3075.63
340000 3061.83
342000 2965.01
344000 3002.2
346000 3010.79
348000 2930.2
350000 3061.66
352000 2942.42
354000 2994.24
356000 2993.77
358000 2961.76
360000 3021.8
362000 3046.39
364000 2906.54
366000 2946.39
368000 3029.96
370000 3043.72
372000 2936.73
374000 2948.23
376000 2955.76
378000 3034.54
380000 3011.71
382000 3111.25
384000 2966.98
386000 2969.08
388000 3031.38
390000 2937.72
392000 2922.92
394000 3112.31
396000 3022.82
398000 3094.38
400000 3009.71
402000 3000.34
404000 3007.33
406000 3014.11
408000 2924.78
410000 2917.76
412000 2796.72
414000 2811.72
416000 2720.76
418000 2790.29
420000 2845.35
422000 2736.94
424000 2739.35
426000 2715.58
428000 2655.49
430000 2585.85
432000 2584.75
434000 2550.64
436000 2548.81
438000 2519.19
440000 2582.37
442000 2506.73
444000 2482.8
446000 2437.97
448000 2347.17
450000 2317.08
452000 2370.37
454000 2289.64
456000 2312.24
458000 2234.81
460000 2304.13
462000 2287.87
464000 2162.85
466000 2164.4
468000 2133.1
470000 2141.3
472000 2140.11
474000 2107.15
476000 2124.14
478000 2064.56
480000 2030.76
482000 2005.45
484000 1981.68
486000 1943.92
488000 1929.34
490000 2042
492000 2015.38
494000 2047.49
496000 2025.91
498000 2051.18
500000 2035.91
502000 1997.51
504000 1969.16
506000 1955.38
508000 1994.84
510000 1996.42
512000 2032.37
514000 2030.86
516000 2030.19
518000 1963.05
520000 1942.46
522000 2046.34
524000 1994.24
526000 1972.34
528000 2026.49
530000 1978.28
532000 1961.58
534000 2003.16
536000 2001.78
538000 1959.94
540000 2042.55
542000 2030.6
544000 2043.01
546000 1960.77
548000 1954.9
550000 2031.12
552000 2040.83
554000 1947.54
556000 1962.28
558000 2049.34
560000 2017.1
562000 1995.45
564000 1916.62
566000 1867.18
568000 1953.95
570000 1920.92
572000 1908.78
574000 1890.09
576000 1866
578000 1832.01
580000 1784.6
582000 1735.12
584000 1688.57
586000 1703.27
588000 1688.12
590000 1607.8
592000 1639.48
594000 1566.73
596000 1514.65
598000 1568.17
600000 1494.16
602000 1521.01
604000 1508.24
606000 1433.99
608000 1364.21
610000 1415.03
612000 1406.59
614000 1306.88
616000 1343.44
618000 1267.05
620000 1238.62
622000 1261.36
624000 1253.02
626000 1223.21
628000 1159.29
630000 1145.14
632000 1138.34
634000 1121.07
636000 1087.13
638000 1079.03
640000 1022.95
642000 1015.42
644000 1008.1
646000 993.502
648000 969.201
650000 1017.57
652000 1031.38
654000 1029.6
656000 999.231
658000 985.809
660000 996.796
662000 1006.31
664000 1006.64
666000 977.936
668000 1018.08
670000 999.834
672000 1013.62
674000 989.438
676000 981.303
678000 1015.27
680000 1021.29
682000 1015.59
684000 987.339
686000 985.151
688000 987.151
690000 1028.65
692000 1024.62
694000 1011.86
696000 974.108
698000 995.805
700000 966.848
702000 977.494
704000 963.26
706000 995.867
708000 975.776
710000 1000.13
712000 1004
714000 1030.57
716000 1003.53
718000 1003.83
720000 1010.8
722000 999.586
724000 965.744
726000 943.027
728000 932.023
730000 948.416
732000 919.869
734000 914.498
736000 882.766
738000 890.603
740000 857.047
742000 881.282
744000 869.681
746000 823.058
748000 831.818
750000 812.206
752000 783.452
754000 810.63
756000 804.99
758000 774.828
760000 751.056
762000 729.262
764000 715.52
766000 696.188
768000 712.844
770000 713.77
772000 682.774
774000 685.584
776000 650.818
778000 634.4
780000 618.233
782000 614.48
784000 596.892
786000 597.794
788000 578.119
790000 568.033
792000 541.763
794000 528.085
796000 533.82
798000 514.665
800000 517.816
802000 495.487
804000 509.767
806000 490.72
808000 506.972
810000 510.121
812000 503.818
814000 488.471
816000 496.293
818000 487.042
820000 493.224
822000 493.51
824000 487.396
826000 504.962
828000 511.864
830000 512.216
832000 488.238
834000 501.723
836000 509.229
838000 506.038
840000 488.728
842000 492.097
844000 509.907
846000 496.24
848000 489.016
850000 511.243
852000 515.92
854000 509.839
856000 504.692
858000 485.096
860000 508.06
862000 512.22
864000 498.71
866000 502.166
868000 505.019
870000 506.474
872000 495.077
874000 506.608
876000 514.081
878000 512.14
880000 489.89
882000 502.777
884000 481.937
886000 467.372
888000 445.061
890000 440.962
892000 426.234
894000 415.646
896000 414.933
898000 401.821
900000 392.811
902000 369.499
904000 369.177
906000 353.327
908000 345.952
910000 327.719
912000 306.889
914000 289.777
916000 282.918
918000 274.488
920000 257.376
922000 251.044
924000 236.092
926000 219.373
928000 208.38
930000 193.012
932000 188.434
934000 180.15
936000 166.621
938000 155.928
940000 143.294
942000 129.51
944000 115.066
946000 104.094
948000 91.4778
950000 79.6463
952000 66.2885
954000 53.1016
956000 42.2393
958000 27.9494
960000 16.1498
962000 9.81268
964000 10.1923
966000 10.1794
968000 9.79775
970000 9.83973
972000 9.84429
974000 9.89093
976000 9.9763
978000 10.0377
980000 9.82922
982000 10.0896
984000 9.95394
986000 10.2964
988000 10.2718
990000 9.92124
992000 9.74151
994000 9.69345
996000 9.93225
998000 10.2082
1000000 10.1492
1002000 10.17
1004000 10.2693
1006000 10.1601
1008000 10.0709
1010000 9.87806
1012000 9.75006
1014000 9.87144
1016000 10.3226
1018000 10.177
1020000 10.1943
1022000 10.1559
1024000 9.60614
1026000 9.97768
1028000 9.81185
1030000 9.95565
1032000 9.92194
1034000 9.81303
1036000 10.2081
1038000 10.1005
1040000 10.2704
