# Time-averaged data for fix 22coord
# TimeStep c_sumcoor22
2000 0.0220833
4000 0.025
6000 0.0390625
8000 0.0386458
10000 0.04125
12000 0.0482292
14000 0.0602083
16000 0.0569792
18000 0.0715625
20000 0.065625
22000 0.0560417
24000 0.046875
26000 0.04625
28000 0.0390625
30000 0.0459375
32000 0.033125
34000 0.0352083
36000 0.0315625
38000 0.0363542
40000 0.0333333
42000 0.03125
44000 0.0280208
46000 0.0294792
48000 0.0236458
50000 0.02375
52000 0.0205208
54000 0.0214583
56000 0.0226042
58000 0.0207292
60000 0.019375
62000 0.0172917
64000 0.014375
66000 0.016875
68000 0.0136458
70000 0.0119792
72000 0.0119792
74000 0.0129167
76000 0.0102083
78000 0.00927083
80000 0.00927083
82000 0.0084375
84000 0.0065625
86000 0.00666667
88000 0.00625
90000 0.00489583
92000 0.00458333
94000 0.00479167
96000 0.00416667
98000 0.00541667
100000 0.0096875
