# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2314.92 13.0113 13.0113 13.6651
4000 2310.71 13.0048 13.0048 13.6583
6000 2235.07 12.8617 12.8617 13.508
8000 2157.75 12.7095 12.7095 13.3481
10000 2075.15 12.544 12.544 13.1743
12000 1889.12 12.1571 12.1571 12.768
14000 1713.64 11.7643 11.7643 12.3554
16000 1618.03 11.5464 11.5464 12.1266
18000 1448.16 11.1248 11.1248 11.6838
20000 1328.62 10.8132 10.8132 11.3566
22000 1453.52 11.1417 11.1417 11.7015
24000 1460.89 11.1613 11.1613 11.7222
26000 1438.92 11.1052 11.1052 11.6633
28000 1433.68 11.0929 11.0929 11.6503
30000 1455.42 11.1455 11.1455 11.7056
32000 1493.32 11.2442 11.2442 11.8092
34000 1510.23 11.2868 11.2868 11.854
36000 1525.12 11.3224 11.3224 11.8913
38000 1462.41 11.1658 11.1658 11.7269
40000 1486.94 11.2281 11.2281 11.7923
42000 1466.33 11.1738 11.1738 11.7353
44000 1455.76 11.1494 11.1494 11.7097
46000 1451.25 11.1372 11.1372 11.6968
48000 1470.27 11.1841 11.1841 11.7461
50000 1469.09 11.1833 11.1833 11.7452
52000 1465.18 11.1729 11.1729 11.7343
54000 1462.88 11.1675 11.1675 11.7286
56000 1466.56 11.1764 11.1764 11.738
58000 1472.19 11.1907 11.1907 11.7531
60000 1455.41 11.1484 11.1484 11.7086
62000 1468.97 11.183 11.183 11.745
64000 1458.76 11.1573 11.1573 11.718
66000 1461.5 11.1642 11.1642 11.7252
68000 1464.92 11.1728 11.1728 11.7342
70000 1443.1 11.1162 11.1162 11.6748
72000 1462.07 11.1655 11.1655 11.7266
74000 1445.6 11.1237 11.1237 11.6826
76000 1447.4 11.1283 11.1283 11.6875
78000 1433.62 11.0925 11.0925 11.65
80000 1437.72 11.1033 11.1033 11.6613
82000 1433.72 11.0923 11.0923 11.6497
84000 1421.56 11.061 11.061 11.6169
86000 1433.55 11.0925 11.0925 11.6499
88000 1428.9 11.0807 11.0807 11.6375
90000 1414.35 11.043 11.043 11.5979
92000 1411.54 11.0357 11.0357 11.5903
94000 1412.2 11.0374 11.0374 11.592
96000 1403.26 11.0139 11.0139 11.5673
98000 1402.65 11.0122 11.0122 11.5655
100000 1400.35 11.0062 11.0062 11.5593
