# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2316.78 13.0159 13.0159 13.67
4000 2281.74 12.9513 12.9513 13.6021
6000 2024.62 12.4446 12.4446 13.0699
8000 1823.01 12.0158 12.0158 12.6196
10000 1858.39 12.0936 12.0936 12.7014
12000 1565.85 11.421 11.421 11.9949
14000 1544.48 11.3697 11.3697 11.941
16000 1520.62 11.3112 11.3112 11.8796
18000 1582.51 11.4636 11.4636 12.0397
20000 1579.58 11.4566 11.4566 12.0323
22000 1547.56 11.3783 11.3783 11.9501
24000 1473 11.1913 11.1913 11.7537
26000 1486.92 11.2273 11.2273 11.7914
28000 1467.63 11.1783 11.1783 11.74
30000 1498.77 11.2582 11.2582 11.8239
32000 1491.16 11.2355 11.2355 11.8001
34000 1489.26 11.234 11.234 11.7986
36000 1447.46 11.1283 11.1283 11.6875
38000 1443.89 11.1171 11.1171 11.6757
40000 1420.94 11.0595 11.0595 11.6152
42000 1466.4 11.1764 11.1764 11.738
44000 1450.71 11.1348 11.1348 11.6943
46000 1427.66 11.0755 11.0755 11.632
48000 1496.94 11.253 11.253 11.8185
50000 1460.03 11.1602 11.1602 11.721
52000 1465.84 11.1748 11.1748 11.7363
54000 1471.44 11.1895 11.1895 11.7518
56000 1436.99 11.101 11.101 11.6588
58000 1429.15 11.0812 11.0812 11.6381
60000 1411.82 11.0362 11.0362 11.5908
62000 1410.72 11.0332 11.0332 11.5876
64000 1404.36 11.0167 11.0167 11.5703
66000 1408.45 11.0275 11.0275 11.5816
68000 1402.24 11.0113 11.0113 11.5646
70000 1393.41 10.9881 10.9881 11.5402
72000 1392.1 10.9845 10.9845 11.5365
74000 1387.22 10.9711 10.9711 11.5224
76000 1384.78 10.9652 10.9652 11.5162
78000 1380.34 10.9537 10.9537 11.5041
80000 1377.13 10.9452 10.9452 11.4952
82000 1371.84 10.9311 10.9311 11.4804
84000 1371.49 10.9301 10.9301 11.4793
86000 1371.14 10.9292 10.9292 11.4784
88000 1364.33 10.9112 10.9112 11.4595
90000 1360.02 10.8996 10.8996 11.4473
92000 1356.17 10.8894 10.8894 11.4366
94000 1354.65 10.8854 10.8854 11.4324
96000 1344.62 10.8584 10.8584 11.4041
98000 1341.19 10.8492 10.8492 11.3944
100000 1337.24 10.8386 10.8386 11.3832
