# Time-averaged data for fix 12coord
# TimeStep c_sumcoor12
2000 1.3225
4000 1.30448
6000 1.30354
8000 1.29339
10000 1.28979
12000 1.30943
14000 1.31276
16000 1.33385
18000 1.33089
20000 1.3324
22000 1.35141
24000 1.34719
26000 1.34583
28000 1.35193
30000 1.34891
32000 1.35083
34000 1.35708
36000 1.35505
38000 1.35583
40000 1.35391
42000 1.34891
44000 1.35318
46000 1.35906
48000 1.34073
50000 1.36385
52000 1.37422
54000 1.37021
56000 1.3788
58000 1.38411
60000 1.38443
62000 1.38234
64000 1.38484
66000 1.38391
68000 1.38339
70000 1.38292
72000 1.38281
74000 1.38151
76000 1.38318
78000 1.38073
80000 1.38104
82000 1.38099
84000 1.38266
86000 1.38042
88000 1.38016
90000 1.37995
92000 1.38089
94000 1.38339
96000 1.37708
98000 1.37729
100000 1.37677
