# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -564.112
4000 -547.18
6000 -545.997
8000 -540.03
10000 -543.244
12000 -535.26
14000 -544.179
16000 -551.469
18000 -555.534
20000 -556.837
22000 -563.986
24000 -565.056
26000 -565.096
28000 -566.126
30000 -567.815
32000 -569.374
34000 -569.704
36000 -570.242
38000 -572.305
40000 -572.721
42000 -575.334
44000 -578.513
46000 -580.661
48000 -580.669
50000 -583.975
52000 -587.993
54000 -588.665
56000 -590.213
58000 -593.119
60000 -595.022
62000 -597.071
64000 -597.8
66000 -598.866
68000 -600.834
70000 -602.944
72000 -604.218
74000 -605.792
76000 -607.274
78000 -608.583
80000 -610.445
82000 -612.078
84000 -613.485
86000 -614.993
88000 -617.01
90000 -618.276
92000 -620.101
94000 -621.695
96000 -623.309
98000 -624.729
100000 -626.245
