# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5692.01
4000 5650.76
6000 5632.06
8000 5614.36
10000 5561.39
12000 5378.47
14000 5247.16
16000 5171.34
18000 5064.5
20000 4823.38
22000 4618.11
24000 4517.67
26000 4520.08
28000 4430.68
30000 4175.49
32000 4112.47
34000 4078.54
36000 3846.85
38000 3847
40000 3724.3
42000 3537.81
44000 3464.08
46000 3359.47
48000 3201.78
50000 3077.25
52000 2897.99
54000 2780.7
56000 2741.68
58000 2650.31
60000 2502.38
62000 2323.85
64000 2223.03
66000 2099.97
68000 1988.73
70000 1894.72
72000 1763.23
74000 1641.67
76000 1506.01
78000 1419.55
80000 1298.53
82000 1163.89
84000 1045.59
86000 906.918
88000 814.662
90000 672.351
92000 566.925
94000 428.444
96000 315.143
98000 191.643
100000 74.8479
