# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -564.07
4000 -561.038
6000 -556.21
8000 -550.779
10000 -547.107
12000 -545.228
14000 -539.697
16000 -546.674
18000 -544.595
20000 -556.85
22000 -560.933
24000 -564.94
26000 -564.497
28000 -564.326
30000 -564.721
32000 -566.853
34000 -566.093
36000 -567.738
38000 -570.801
40000 -570.351
42000 -573.096
44000 -575.871
46000 -577.953
48000 -581.463
50000 -583.048
52000 -586.597
54000 -588.746
56000 -589.348
58000 -590.849
60000 -592.84
62000 -594.804
64000 -595.294
66000 -598.069
68000 -600.906
70000 -601.981
72000 -603.892
74000 -605.22
76000 -607.419
78000 -608.472
80000 -609.923
82000 -611.814
84000 -613.397
86000 -615.322
88000 -616.517
90000 -618.335
92000 -619.755
94000 -621.571
96000 -622.968
98000 -624.597
100000 -626.054
