# Time-averaged data for fix 22coord
# TimeStep c_sumcoor22
2000 0.03125
4000 0.0361458
6000 0.0330208
8000 0.0366667
10000 0.0427083
12000 0.0575
14000 0.0748958
16000 0.0464583
18000 0.0472917
20000 0.0396875
22000 0.0432292
24000 0.0395833
26000 0.0388542
28000 0.0408333
30000 0.0417708
32000 0.04625
34000 0.0472917
36000 0.0322917
38000 0.040625
40000 0.0385417
42000 0.0398958
44000 0.0325
46000 0.0371875
48000 0.0367708
50000 0.0322917
52000 0.0260417
54000 0.025
56000 0.0220833
58000 0.0196875
60000 0.0195833
62000 0.0183333
64000 0.0194792
66000 0.0184375
68000 0.0185417
70000 0.0154167
72000 0.0147917
74000 0.0139583
76000 0.0123958
78000 0.0129167
80000 0.0111458
82000 0.00989583
84000 0.00895833
86000 0.0102083
88000 0.00854167
90000 0.00958333
92000 0.0078125
94000 0.00614583
96000 0.00645833
98000 0.005625
100000 0.00802083
