# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -563.259
4000 -553.73
6000 -552.738
8000 -551.567
10000 -545.219
12000 -544.76
14000 -553.222
16000 -554.8
18000 -557.19
20000 -559.935
22000 -560.845
24000 -561.605
26000 -563.523
28000 -565.258
30000 -566.523
32000 -572.195
34000 -572.605
36000 -575.157
38000 -575.86
40000 -575.378
42000 -577.059
44000 -579.291
46000 -582.446
48000 -583.453
50000 -584.891
52000 -585.85
54000 -588.836
56000 -589.913
58000 -590.545
60000 -592.746
62000 -594.167
64000 -596.345
66000 -598.514
68000 -599.937
70000 -600.189
72000 -602.709
74000 -604.569
76000 -605.653
78000 -607.332
80000 -608.603
82000 -610.35
84000 -612.153
86000 -613.838
88000 -615.389
90000 -617.095
92000 -618.783
94000 -620.099
96000 -621.777
98000 -623.34
100000 -624.842
