# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2283.34 12.9533 12.9533 13.6042
4000 2316.49 13.0158 13.0158 13.6699
6000 2380.32 13.1344 13.1344 13.7944
8000 2395.63 13.16 13.16 13.8213
10000 2239.84 12.8681 12.8681 13.5147
12000 2193.33 12.7802 12.7802 13.4224
14000 2027.25 12.4492 12.4492 13.0748
16000 2011.47 12.4177 12.4177 13.0417
18000 2066.04 12.5254 12.5254 13.1549
20000 2096.26 12.5895 12.5895 13.2222
22000 2079.99 12.557 12.557 13.188
24000 2039.79 12.472 12.472 13.0988
26000 2001.89 12.3974 12.3974 13.0204
28000 2058.96 12.5149 12.5149 13.1438
30000 1966.2 12.3218 12.3218 12.9409
32000 1932.11 12.2496 12.2496 12.8651
34000 1981.11 12.354 12.354 12.9748
36000 2019.72 12.4352 12.4352 13.0601
38000 1950.22 12.2867 12.2867 12.9041
40000 1977.76 12.3466 12.3466 12.9671
42000 2001.05 12.3963 12.3963 13.0193
44000 1991.71 12.3756 12.3756 12.9975
46000 1998.15 12.3901 12.3901 13.0127
48000 1958.75 12.3086 12.3086 12.9271
50000 1989.71 12.3729 12.3729 12.9947
52000 1973.67 12.3395 12.3395 12.9596
54000 1971.27 12.3353 12.3353 12.9551
56000 1964.07 12.3194 12.3194 12.9384
58000 1984.44 12.3612 12.3612 12.9823
60000 1982.17 12.3579 12.3579 12.9789
62000 1982.57 12.3587 12.3587 12.9798
64000 1966.44 12.3252 12.3252 12.9446
66000 1961.54 12.3148 12.3148 12.9336
68000 1947.24 12.2846 12.2846 12.9019
70000 1984.93 12.3625 12.3625 12.9837
72000 1947.6 12.2849 12.2849 12.9022
74000 1958.95 12.3094 12.3094 12.9279
76000 1947.75 12.286 12.286 12.9034
78000 1942.01 12.274 12.274 12.8907
80000 1951.29 12.2933 12.2933 12.9111
82000 1931.12 12.2498 12.2498 12.8654
84000 1940.14 12.2693 12.2693 12.8859
86000 1936.13 12.2614 12.2614 12.8776
88000 1926.98 12.2422 12.2422 12.8574
90000 1927.74 12.2438 12.2438 12.8591
92000 1920.66 12.2287 12.2287 12.8432
94000 1916.6 12.2198 12.2198 12.8339
96000 1908.33 12.2019 12.2019 12.8151
98000 1911.52 12.2088 12.2088 12.8223
100000 1894.33 12.1725 12.1725 12.7841
