# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -564.597
4000 -561.918
6000 -558.465
8000 -545.701
10000 -528.679
12000 -532.375
14000 -523.021
16000 -533.073
18000 -528.17
20000 -526.553
22000 -532.326
24000 -534.523
26000 -538.185
28000 -549.92
30000 -545.453
32000 -544.911
34000 -538.238
36000 -539.565
38000 -544.109
40000 -539.478
42000 -536.479
44000 -543.459
46000 -535.126
48000 -537.63
50000 -536.638
52000 -535.284
54000 -539.122
56000 -545.846
58000 -544.912
60000 -542.977
62000 -550.55
64000 -544.81
66000 -542.733
68000 -549
70000 -552.964
72000 -547.489
74000 -550.555
76000 -549.449
78000 -549.51
80000 -550.95
82000 -552.408
84000 -553.812
86000 -553.042
88000 -559.457
90000 -559.819
92000 -557.155
94000 -560.357
96000 -559.821
98000 -561.548
100000 -562.736
102000 -561.97
104000 -562.296
106000 -565.469
108000 -562.613
110000 -563.164
112000 -561.124
114000 -564.059
116000 -565.862
118000 -565.804
120000 -566.3
122000 -566.747
124000 -566.807
126000 -567.79
128000 -565.11
130000 -565.733
132000 -567.453
134000 -569.423
136000 -564.048
138000 -564.401
140000 -567.789
142000 -567.311
144000 -567.039
146000 -569.323
148000 -569.721
150000 -570.147
152000 -568.55
154000 -572.656
156000 -572.91
158000 -573.013
160000 -576.162
162000 -574.986
164000 -572.37
166000 -572.003
168000 -571.204
170000 -575.093
172000 -577.311
174000 -573.567
176000 -574.055
178000 -577.392
180000 -576.182
182000 -576.578
184000 -576.922
186000 -572.038
188000 -576.55
190000 -578.489
192000 -578.209
194000 -574.706
196000 -574.884
198000 -578.264
200000 -578.248
202000 -574.784
204000 -577.26
206000 -575.508
208000 -576.906
210000 -576.567
212000 -575.949
214000 -577.196
216000 -578.759
218000 -574.334
220000 -575.688
222000 -575.423
224000 -575.269
226000 -576.713
228000 -574.575
230000 -575.131
232000 -574.617
234000 -572.339
236000 -572.836
238000 -572.09
240000 -571.222
242000 -571.683
244000 -571.336
246000 -568.417
248000 -567.141
250000 -570.5
252000 -567.854
254000 -569.261
256000 -573.598
258000 -574.727
260000 -575.868
262000 -575.802
264000 -578.038
266000 -576.436
268000 -579.463
270000 -577.946
272000 -576.782
274000 -576.761
276000 -577.356
278000 -578.208
280000 -580.259
282000 -579.301
284000 -582.149
286000 -581.948
288000 -580.004
290000 -580.368
292000 -580.784
294000 -581.796
296000 -582.492
298000 -582.807
300000 -585.158
302000 -583.478
304000 -585.072
306000 -588.147
308000 -585.974
310000 -583.861
312000 -585.324
314000 -585.754
316000 -586.024
318000 -584.265
320000 -585.444
322000 -585.805
324000 -585.716
326000 -589.229
328000 -588.468
330000 -589.722
332000 -587.752
334000 -588.92
336000 -587.566
338000 -587.862
340000 -588.337
342000 -588.213
344000 -586.702
346000 -586.583
348000 -586.87
350000 -586.89
352000 -588.506
354000 -588.379
356000 -589.488
358000 -589.705
360000 -587.372
362000 -586.566
364000 -586.944
366000 -587.116
368000 -587.81
370000 -586.496
372000 -588.419
374000 -588.532
376000 -587.737
378000 -587.056
380000 -586.618
382000 -585.472
384000 -587.689
386000 -586.375
388000 -586.009
390000 -587.09
392000 -588.74
394000 -588.428
396000 -588.542
398000 -587.21
400000 -586.722
402000 -587.02
404000 -586.175
406000 -587.127
408000 -589.815
410000 -587.934
412000 -588.293
414000 -588.801
416000 -588.907
418000 -590.118
420000 -588.853
422000 -588.889
424000 -589.642
426000 -590.039
428000 -591.782
430000 -589.959
432000 -592.478
434000 -591.709
436000 -592.467
438000 -593.011
440000 -592.862
442000 -593.474
444000 -592.604
446000 -593.248
448000 -594.1
450000 -594.653
452000 -594.875
454000 -595.669
456000 -597.426
458000 -596.918
460000 -597.492
462000 -597.219
464000 -596.712
466000 -598.299
468000 -598.538
470000 -599.754
472000 -599.432
474000 -599.304
476000 -598.514
478000 -599.381
480000 -599.31
482000 -600.674
484000 -600.042
486000 -601.333
488000 -601.256
490000 -600.905
492000 -601.175
494000 -601.177
496000 -599.536
498000 -599.938
500000 -599.924
502000 -600.288
504000 -600.499
506000 -599.923
508000 -600.348
510000 -601.088
512000 -600.528
514000 -599.287
516000 -599.411
518000 -598.769
520000 -598.532
522000 -599.698
524000 -598.643
526000 -598.155
528000 -598.592
530000 -598.718
532000 -599.136
534000 -598.953
536000 -599.898
538000 -600.524
540000 -600.264
542000 -600.164
544000 -599.766
546000 -600.414
548000 -600.351
550000 -600.052
552000 -599.535
554000 -600.453
556000 -600.578
558000 -600.846
560000 -600.552
562000 -600.652
564000 -601.084
566000 -601.354
568000 -601.462
570000 -602.835
572000 -601.482
574000 -602.799
576000 -603.624
578000 -604.022
580000 -603.274
582000 -604.118
584000 -604.487
586000 -604.622
588000 -604.31
590000 -605.575
592000 -605.562
594000 -605.685
596000 -606.251
598000 -605.487
600000 -607.371
602000 -607.334
604000 -608.708
606000 -609.418
608000 -609.249
610000 -609.73
612000 -609.571
614000 -609.922
616000 -610.416
618000 -610.596
620000 -611.167
622000 -612.15
624000 -612.286
626000 -612.38
628000 -612.428
630000 -613.32
632000 -613.223
634000 -613.561
636000 -613.852
638000 -613.973
640000 -614.756
642000 -614.868
644000 -614.806
646000 -614.274
648000 -615.021
650000 -614.795
652000 -614.492
654000 -614.332
656000 -614.762
658000 -614.772
660000 -615.038
662000 -614.86
664000 -614.772
666000 -614.646
668000 -614.638
670000 -614.443
672000 -614.511
674000 -614.899
676000 -614.475
678000 -614.511
680000 -614.918
682000 -614.612
684000 -614.576
686000 -614.958
688000 -614.654
690000 -614.452
692000 -614.768
694000 -614.984
696000 -614.957
698000 -615.288
700000 -614.521
702000 -614.808
704000 -615.174
706000 -614.425
708000 -614.358
710000 -614.848
712000 -614.411
714000 -615.228
716000 -614.784
718000 -615.069
720000 -614.947
722000 -615.179
724000 -614.937
726000 -614.864
728000 -614.951
730000 -615.521
732000 -616.095
734000 -616.211
736000 -615.841
738000 -615.875
740000 -616.186
742000 -616.685
744000 -616.913
746000 -616.973
748000 -617.231
750000 -617.183
752000 -617.525
754000 -617.635
756000 -617.557
758000 -617.525
760000 -617.891
762000 -618.431
764000 -618.532
766000 -618.698
768000 -618.434
770000 -618.949
772000 -619
774000 -619.384
776000 -619.68
778000 -619.565
780000 -619.592
782000 -620.007
784000 -620.079
786000 -620.413
788000 -620.428
790000 -620.663
792000 -620.755
794000 -620.671
796000 -621.235
798000 -620.98
800000 -621.176
802000 -621.375
804000 -621.663
806000 -621.305
808000 -621.489
810000 -621.302
812000 -621.519
814000 -621.413
816000 -621.402
818000 -621.66
820000 -621.269
822000 -621.529
824000 -621.497
826000 -621.425
828000 -621.355
830000 -621.257
832000 -621.355
834000 -621.331
836000 -621.443
838000 -621.534
840000 -621.375
842000 -621.478
844000 -621.301
846000 -621.333
848000 -621.248
850000 -621.351
852000 -621.377
854000 -621.454
856000 -621.386
858000 -621.233
860000 -621.552
862000 -621.369
864000 -621.632
866000 -621.535
868000 -621.285
870000 -621.491
872000 -621.195
874000 -621.388
876000 -621.347
878000 -621.586
880000 -621.605
882000 -621.497
884000 -621.505
886000 -621.719
888000 -622.051
890000 -622.197
892000 -622.174
894000 -622.468
896000 -622.833
898000 -622.712
900000 -622.853
902000 -623.185
904000 -623.311
906000 -623.309
908000 -623.513
910000 -623.78
912000 -624.009
914000 -624.164
916000 -624.244
918000 -624.281
920000 -624.544
922000 -624.76
924000 -624.742
926000 -624.937
928000 -625.087
930000 -625.257
932000 -625.405
934000 -625.597
936000 -625.784
938000 -625.931
940000 -626.019
942000 -626.198
944000 -626.386
946000 -626.57
948000 -626.704
950000 -626.824
952000 -627.009
954000 -627.156
956000 -627.327
958000 -627.473
960000 -627.625
962000 -627.706
964000 -627.709
966000 -627.711
968000 -627.711
970000 -627.709
972000 -627.71
974000 -627.707
976000 -627.709
978000 -627.712
980000 -627.711
982000 -627.711
984000 -627.709
986000 -627.704
988000 -627.706
990000 -627.707
992000 -627.709
994000 -627.71
996000 -627.703
998000 -627.704
1000000 -627.708
1002000 -627.707
1004000 -627.711
1006000 -627.709
1008000 -627.704
1010000 -627.71
1012000 -627.706
1014000 -627.705
1016000 -627.705
1018000 -627.708
1020000 -627.712
1022000 -627.707
1024000 -627.709
1026000 -627.71
1028000 -627.707
1030000 -627.704
1032000 -627.705
1034000 -627.712
1036000 -627.711
