# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -563.689
4000 -554.68
6000 -543.597
8000 -539.968
10000 -538.399
12000 -538.992
14000 -548.597
16000 -548.66
18000 -550.692
20000 -558.093
22000 -558.057
24000 -562.536
26000 -566.615
28000 -567.554
30000 -571.669
32000 -573.621
34000 -576.814
36000 -576.636
38000 -577.141
40000 -577.92
42000 -579.535
44000 -581.857
46000 -583.963
48000 -584.951
50000 -585.425
52000 -587.461
54000 -589.839
56000 -591.709
58000 -593.173
60000 -593.938
62000 -597.062
64000 -597.816
66000 -599.696
68000 -600.052
70000 -602.416
72000 -605.244
74000 -606.681
76000 -608.225
78000 -609.264
80000 -611.285
82000 -612.838
84000 -614.545
86000 -615.984
88000 -617.733
90000 -619.392
92000 -621.017
94000 -622.558
96000 -624.179
98000 -625.824
100000 -627.316
