# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5632.81
4000 5930.94
6000 5832
8000 5473.66
10000 5517.24
12000 5383.53
14000 5187.28
16000 5250.2
18000 5094.83
20000 4895.75
22000 4814.09
24000 4657.91
26000 4547.96
28000 4347.86
30000 4250.69
32000 4202.41
34000 3943.15
36000 3933.75
38000 3790.27
40000 3751.38
42000 3606.97
44000 3415.86
46000 3258.35
48000 3181.25
50000 3123.63
52000 2965.93
54000 2876.72
56000 2761.47
58000 2626.71
60000 2558.93
62000 2354.23
64000 2255.04
66000 2140.98
68000 2004.71
70000 1875.12
72000 1731.31
74000 1638.12
76000 1490.14
78000 1410.77
80000 1269.55
82000 1171.82
84000 1039.09
86000 931.37
88000 802.556
90000 675.309
92000 556.347
94000 435.242
96000 317.302
98000 192.678
100000 73.8649
