# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5592.08
4000 5821.8
6000 5558.55
8000 5419.15
10000 5482.31
12000 5190.62
14000 5133.49
16000 5024.53
18000 5017.55
20000 4922.48
22000 4785.55
24000 4684.99
26000 4501.8
28000 4390.97
30000 4241.35
32000 4091.05
34000 4017.8
36000 3871.07
38000 3830.58
40000 3765.95
42000 3593.09
44000 3372.23
46000 3409.96
48000 3212.39
50000 3160.34
52000 3005.38
54000 2899.91
56000 2722.76
58000 2616.89
60000 2415.25
62000 2412.78
64000 2258.11
66000 2100.77
68000 2045.51
70000 1834.35
72000 1777.59
74000 1646.19
76000 1511.63
78000 1416.38
80000 1301.21
82000 1124.05
84000 1001.82
86000 927.174
88000 799.407
90000 651.665
92000 548.395
94000 440.148
96000 304.835
98000 189.023
100000 75.6332
