# Time-averaged data for fix 12coord
# TimeStep c_sumcoor12
2000 1.3201
4000 1.30214
6000 1.30349
8000 1.29281
10000 1.30229
12000 1.32047
14000 1.32198
16000 1.3176
18000 1.30479
20000 1.28828
22000 1.30146
24000 1.29318
26000 1.30729
28000 1.30411
30000 1.3038
32000 1.33193
34000 1.32484
36000 1.32984
38000 1.33797
40000 1.34036
42000 1.33724
44000 1.33708
46000 1.34109
48000 1.33557
50000 1.33786
52000 1.34318
54000 1.34964
56000 1.35307
58000 1.35844
60000 1.36068
62000 1.36297
64000 1.35349
66000 1.35172
68000 1.35016
70000 1.35161
72000 1.35078
74000 1.35193
76000 1.35141
78000 1.35411
80000 1.35047
82000 1.35156
84000 1.35156
86000 1.35068
88000 1.35099
90000 1.35214
92000 1.35312
94000 1.35318
96000 1.35417
98000 1.35677
100000 1.35573
