# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2290.16 12.9661 12.9661 13.6176
4000 2309.99 13.0046 13.0046 13.6581
6000 2287.82 12.9624 12.9624 13.6138
8000 2274.16 12.9361 12.9361 13.5861
10000 2271.56 12.932 12.932 13.5819
12000 2256.59 12.9007 12.9007 13.5489
14000 2177.2 12.7497 12.7497 13.3904
16000 2219.54 12.8323 12.8323 13.4771
18000 2193.92 12.7825 12.7825 13.4248
20000 2115.62 12.6274 12.6274 13.2619
22000 2047.38 12.4864 12.4864 13.1139
24000 2028.03 12.4512 12.4512 13.0769
26000 1971.52 12.3348 12.3348 12.9546
28000 1936.75 12.262 12.262 12.8782
30000 1970.83 12.3325 12.3325 12.9523
32000 1873.85 12.1272 12.1272 12.7366
34000 1818.02 12.0067 12.0067 12.6101
36000 1831.06 12.0352 12.0352 12.64
38000 1785.3 11.9341 11.9341 12.5338
40000 1785.56 11.9341 11.9341 12.5338
42000 1814.89 11.9993 11.9993 12.6023
44000 1798.92 11.9645 11.9645 12.5657
46000 1799.03 11.9641 11.9641 12.5653
48000 1790.94 11.9467 11.9467 12.547
50000 1733.81 11.8186 11.8186 12.4125
52000 1719.22 11.7854 11.7854 12.3776
54000 1721.06 11.7891 11.7891 12.3815
56000 1690.36 11.7166 11.7166 12.3053
58000 1689.27 11.7159 11.7159 12.3047
60000 1708.46 11.7602 11.7602 12.3512
62000 1681.29 11.6978 11.6978 12.2856
64000 1692.25 11.7218 11.7218 12.3108
66000 1676.49 11.6863 11.6863 12.2736
68000 1688.27 11.7137 11.7137 12.3023
70000 1667.51 11.6659 11.6659 12.2521
72000 1663.32 11.656 11.656 12.2418
74000 1681.64 11.6987 11.6987 12.2866
76000 1674.34 11.6818 11.6818 12.2688
78000 1656.73 11.6407 11.6407 12.2257
80000 1663.25 11.6558 11.6558 12.2415
82000 1649.06 11.6223 11.6223 12.2063
84000 1652.41 11.6307 11.6307 12.2151
86000 1656.88 11.6412 11.6412 12.2262
88000 1647.71 11.6196 11.6196 12.2035
90000 1646.89 11.6177 11.6177 12.2015
92000 1640.74 11.6032 11.6032 12.1863
94000 1638.02 11.5968 11.5968 12.1796
96000 1631.62 11.5817 11.5817 12.1637
98000 1631.19 11.5806 11.5806 12.1626
100000 1624.3 11.5643 11.5643 12.1454
