# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2288.9 12.9624 12.9624 13.6138
4000 2271.08 12.9299 12.9299 13.5797
6000 2278.86 12.9459 12.9459 13.5964
8000 2250.2 12.8871 12.8871 13.5347
10000 2294.79 12.9751 12.9751 13.6271
12000 2242.31 12.8749 12.8749 13.5219
14000 2121.55 12.6355 12.6355 13.2704
16000 1998.05 12.3866 12.3866 13.009
18000 1781.35 11.9208 11.9208 12.5198
20000 1759.75 11.8768 11.8768 12.4736
22000 1786.38 11.9361 11.9361 12.5359
24000 1792.98 11.9503 11.9503 12.5508
26000 1854.95 12.0861 12.0861 12.6934
28000 1890.33 12.1616 12.1616 12.7727
30000 1842.22 12.0585 12.0585 12.6644
32000 1830.06 12.0325 12.0325 12.6372
34000 1809 11.986 11.986 12.5883
36000 1838.63 12.051 12.051 12.6566
38000 1870.55 12.1188 12.1188 12.7278
40000 1834.45 12.0407 12.0407 12.6457
42000 1817.55 12.0055 12.0055 12.6088
44000 1801.61 11.9704 11.9704 12.572
46000 1793.8 11.9516 11.9516 12.5522
48000 1834.74 12.0422 12.0422 12.6473
50000 1805.51 11.9784 11.9784 12.5803
52000 1816.72 12.0034 12.0034 12.6066
54000 1784.66 11.9327 11.9327 12.5323
56000 1749 11.8524 11.8524 12.448
58000 1762.98 11.8816 11.8816 12.4787
60000 1755.72 11.867 11.867 12.4634
62000 1759.98 11.8776 11.8776 12.4745
64000 1742.6 11.838 11.838 12.4329
66000 1741.36 11.8347 11.8347 12.4295
68000 1762.1 11.8811 11.8811 12.4781
70000 1738.46 11.8284 11.8284 12.4228
72000 1731.43 11.8128 11.8128 12.4064
74000 1736.09 11.8236 11.8236 12.4178
76000 1742.52 11.8382 11.8382 12.4331
78000 1733.2 11.8173 11.8173 12.4111
80000 1728.69 11.8069 11.8069 12.4002
82000 1721.07 11.789 11.789 12.3814
84000 1710.36 11.7635 11.7635 12.3547
86000 1709.08 11.7616 11.7616 12.3526
88000 1711.44 11.7675 11.7675 12.3588
90000 1705.54 11.754 11.754 12.3446
92000 1694.64 11.7288 11.7288 12.3182
94000 1683.61 11.7031 11.7031 12.2912
96000 1685.47 11.7075 11.7075 12.2958
98000 1686.37 11.7097 11.7097 12.2981
100000 1677.73 11.6897 11.6897 12.2772
