# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -563.612
4000 -560.246
6000 -547.897
8000 -547.261
10000 -547.332
12000 -547.795
14000 -543.722
16000 -555.085
18000 -554.296
20000 -557.007
22000 -565.314
24000 -566.106
26000 -563.046
28000 -563.654
30000 -569.192
32000 -570.252
34000 -567.349
36000 -569.747
38000 -574.153
40000 -574.28
42000 -574.965
44000 -577.089
46000 -579.055
48000 -580.532
50000 -581.791
52000 -584.147
54000 -585.818
56000 -588.133
58000 -590.393
60000 -591.078
62000 -592.222
64000 -594.896
66000 -596.427
68000 -598.024
70000 -598.865
72000 -600.289
74000 -602.384
76000 -604.39
78000 -605.379
80000 -607.29
82000 -608.821
84000 -610.413
86000 -612.173
88000 -613.878
90000 -615.424
92000 -617.082
94000 -618.71
96000 -620.322
98000 -621.873
100000 -623.348
