# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5670.14
4000 5799.8
6000 5706.49
8000 5764.4
10000 5447.54
12000 5312.31
14000 5232.67
16000 4935.53
18000 5126.44
20000 4882.54
22000 4670.1
24000 4576
26000 4471.49
28000 4455.88
30000 4236.81
32000 4122.85
34000 4118.41
36000 3995.39
38000 3709.32
40000 3724.45
42000 3600.23
44000 3466.03
46000 3365.9
48000 3249.57
50000 3157.88
52000 2978.34
54000 2871.49
56000 2748.9
58000 2546.65
60000 2492.7
62000 2393.84
64000 2209.8
66000 2082.27
68000 1952.71
70000 1896.2
72000 1789.08
74000 1642.38
76000 1489.64
78000 1414.36
80000 1287.84
82000 1167.89
84000 1037.74
86000 924.849
88000 796.605
90000 688.143
92000 555.933
94000 438.665
96000 311.944
98000 190.991
100000 74.6017
