# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2313.78 13.0106 13.0106 13.6644
4000 2335.6 13.0516 13.0516 13.7075
6000 2248.16 12.8872 12.8872 13.5348
8000 2304.9 12.9949 12.9949 13.6479
10000 2272.19 12.9307 12.9307 13.5805
12000 2167.06 12.7269 12.7269 13.3665
14000 2029.81 12.4555 12.4555 13.0814
16000 1996.47 12.3817 12.3817 13.0039
18000 2033.11 12.4592 12.4592 13.0853
20000 1949.63 12.2891 12.2891 12.9067
22000 1908.76 12.2006 12.2006 12.8137
24000 2036.22 12.4688 12.4688 13.0953
26000 2073.37 12.5395 12.5395 13.1696
28000 1994.49 12.3817 12.3817 13.0038
30000 1892.06 12.1653 12.1653 12.7766
32000 1863.02 12.1026 12.1026 12.7108
34000 1941.83 12.2718 12.2718 12.8885
36000 1911.44 12.2074 12.2074 12.8208
38000 1908.57 12.2022 12.2022 12.8154
40000 1939.42 12.2671 12.2671 12.8835
42000 1821.43 12.0115 12.0115 12.6151
44000 1800.46 11.9652 11.9652 12.5665
46000 1835.13 12.0438 12.0438 12.649
48000 1782.89 11.9287 11.9287 12.5282
50000 1706.6 11.7565 11.7565 12.3473
52000 1712.31 11.7694 11.7694 12.3608
54000 1725.01 11.7981 11.7981 12.3909
56000 1720.63 11.7869 11.7869 12.3792
58000 1728.56 11.8045 11.8045 12.3977
60000 1754.11 11.8634 11.8634 12.4595
62000 1761.46 11.8801 11.8801 12.4771
64000 1758.42 11.8733 11.8733 12.4699
66000 1743.33 11.8396 11.8396 12.4346
68000 1746.28 11.8465 11.8465 12.4418
70000 1761.77 11.881 11.881 12.478
72000 1741.8 11.836 11.836 12.4308
74000 1715.33 11.7753 11.7753 12.367
76000 1731.41 11.8124 11.8124 12.406
78000 1741.66 11.8361 11.8361 12.4309
80000 1735.93 11.8235 11.8235 12.4176
82000 1718.16 11.783 11.783 12.3751
84000 1714.77 11.7751 11.7751 12.3668
86000 1719.38 11.7853 11.7853 12.3776
88000 1715.21 11.776 11.776 12.3677
90000 1693.08 11.7251 11.7251 12.3143
92000 1694.57 11.7285 11.7285 12.3179
94000 1698.71 11.738 11.738 12.3278
96000 1693.02 11.725 11.725 12.3142
98000 1681.52 11.6986 11.6986 12.2865
100000 1676.59 11.6872 11.6872 12.2745
