# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -561.799
4000 -565.108
6000 -557.493
8000 -564.38
10000 -567.489
12000 -566.243
14000 -567.996
16000 -571.171
18000 -575.777
20000 -578.127
22000 -580.46
24000 -583.48
26000 -581.793
28000 -584.259
30000 -585.516
32000 -588.893
34000 -590.363
36000 -589.612
38000 -592.036
40000 -594.411
42000 -594.287
44000 -595.81
46000 -598.513
48000 -600.173
50000 -600.459
52000 -601.38
54000 -604.456
56000 -606.305
58000 -608.018
60000 -608.283
62000 -609.776
64000 -611.954
66000 -614.533
68000 -615.982
70000 -617.11
72000 -618.475
74000 -620.797
76000 -622.586
78000 -623.696
80000 -625.124
82000 -627.043
84000 -628.757
86000 -630.085
88000 -631.99
90000 -633.486
92000 -634.811
94000 -636.458
96000 -638.101
98000 -639.673
100000 -641.005
