# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2233.8 12.8573 12.8573 13.5034
4000 2221 12.8333 12.8333 13.4781
6000 2282 12.9506 12.9506 13.6014
8000 2086.05 12.5676 12.5676 13.1991
10000 1960.67 12.3088 12.3088 12.9274
12000 1771.15 11.8999 11.8999 12.4979
14000 1749.16 11.8526 11.8526 12.4482
16000 1719.74 11.7846 11.7846 12.3767
18000 1615.76 11.5438 11.5438 12.1239
20000 1636.14 11.5914 11.5914 12.1739
22000 1669.35 11.6696 11.6696 12.256
24000 1685.56 11.7074 11.7074 12.2957
26000 1625.81 11.5676 11.5676 12.1489
28000 1518.94 11.3081 11.3081 11.8763
30000 1504.31 11.2712 11.2712 11.8376
32000 1520.25 11.3111 11.3111 11.8794
34000 1583.92 11.4666 11.4666 12.0428
36000 1631.07 11.5804 11.5804 12.1623
38000 1681.47 11.6983 11.6983 12.2862
40000 1703.62 11.7488 11.7488 12.3392
42000 1655.54 11.6362 11.6362 12.2209
44000 1661.15 11.6508 11.6508 12.2363
46000 1669.21 11.6694 11.6694 12.2558
48000 1669.48 11.6704 11.6704 12.2568
50000 1672.09 11.6766 11.6766 12.2633
52000 1679.72 11.6941 11.6941 12.2818
54000 1658.9 11.6452 11.6452 12.2303
56000 1680.2 11.6939 11.6939 12.2815
58000 1652.53 11.6303 11.6303 12.2148
60000 1660.05 11.6485 11.6485 12.2338
62000 1669.53 11.67 11.67 12.2565
64000 1636.67 11.5914 11.5914 12.1738
66000 1638.76 11.5981 11.5981 12.1809
68000 1636.84 11.5939 11.5939 12.1765
70000 1626.35 11.5686 11.5686 12.15
72000 1618.32 11.5495 11.5495 12.1299
74000 1620.34 11.5548 11.5548 12.1354
76000 1616.38 11.5451 11.5451 12.1253
78000 1616.78 11.5465 11.5465 12.1267
80000 1611.88 11.5348 11.5348 12.1144
82000 1604.74 11.5177 11.5177 12.0965
84000 1608.44 11.5265 11.5265 12.1057
86000 1597.77 11.501 11.501 12.0789
88000 1597.01 11.4993 11.4993 12.0771
90000 1602.73 11.5129 11.5129 12.0915
92000 1589.78 11.4818 11.4818 12.0588
94000 1590.91 11.4845 11.4845 12.0616
96000 1582.07 11.4632 11.4632 12.0392
98000 1581.43 11.4616 11.4616 12.0375
100000 1576.92 11.4507 11.4507 12.0261
