# Time-averaged data for fix 22coord
# TimeStep c_sumcoor22
2000 0.0260417
4000 0.05125
6000 0.0291667
8000 0.060625
10000 0.06875
12000 0.0617708
14000 0.0469792
16000 0.0559375
18000 0.0684375
20000 0.0458333
22000 0.05125
24000 0.0458333
26000 0.0420833
28000 0.0354167
30000 0.0377083
32000 0.0361458
34000 0.0333333
36000 0.03625
38000 0.0304167
40000 0.0286458
42000 0.0308333
44000 0.033125
46000 0.0278125
48000 0.0264583
50000 0.0263542
52000 0.0232292
54000 0.0229167
56000 0.023125
58000 0.0221875
60000 0.0223958
62000 0.0215625
64000 0.0227083
66000 0.02125
68000 0.0190625
70000 0.0165625
72000 0.0189583
74000 0.0173958
76000 0.01625
78000 0.0152083
80000 0.0167708
82000 0.0134375
84000 0.0153125
86000 0.0151042
88000 0.0116667
90000 0.0136458
92000 0.0132292
94000 0.0122917
96000 0.0148958
98000 0.0160417
100000 0.0226042
