# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5592.21
4000 5771.93
6000 5682.55
8000 5553.68
10000 5521.38
12000 5253.04
14000 5169.31
16000 5038.92
18000 4930.08
20000 4774.52
22000 4824.57
24000 4747.72
26000 4651.24
28000 4416.07
30000 4319.99
32000 4153.01
34000 3970.3
36000 3920.35
38000 3829.13
40000 3787.58
42000 3649.4
44000 3440.08
46000 3268.24
48000 3171.42
50000 2995.56
52000 3004.74
54000 2883.2
56000 2776.26
58000 2560.59
60000 2456.4
62000 2395.59
64000 2272.83
66000 2143.84
68000 1998.8
70000 1862.17
72000 1748.27
74000 1630.27
76000 1530.33
78000 1398.49
80000 1241.96
82000 1148.05
84000 1023.67
86000 923.313
88000 790.732
90000 680.267
92000 553.096
94000 437.964
96000 312.485
98000 191.435
100000 73.8158
