# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2302.19 12.9891 12.9891 13.6418
4000 2330.13 13.0422 13.0422 13.6975
6000 2305.22 12.9951 12.9951 13.6481
8000 2329.73 13.0406 13.0406 13.6959
10000 2120.89 12.6375 12.6375 13.2726
12000 1905.66 12.1956 12.1956 12.8085
14000 1855.86 12.0828 12.0828 12.69
16000 1902.82 12.1896 12.1896 12.8021
18000 2033.88 12.4631 12.4631 13.0894
20000 2019.37 12.433 12.433 13.0578
22000 1992.15 12.3762 12.3762 12.9981
24000 1926.56 12.241 12.241 12.8561
26000 1929.27 12.2467 12.2467 12.8621
28000 1945.3 12.2796 12.2796 12.8967
30000 1879.76 12.1382 12.1382 12.7482
32000 1898.59 12.1814 12.1814 12.7935
34000 1879.69 12.1404 12.1404 12.7505
36000 1746.83 11.8441 11.8441 12.4393
38000 1770.59 11.9015 11.9015 12.4995
40000 1774.01 11.9069 11.9069 12.5053
42000 1763.52 11.8855 11.8855 12.4827
44000 1807.23 11.983 11.983 12.5852
46000 1786.45 11.9363 11.9363 12.5361
48000 1781.52 11.9234 11.9234 12.5226
50000 1773.79 11.9078 11.9078 12.5062
52000 1763.62 11.8859 11.8859 12.4832
54000 1763.2 11.8845 11.8845 12.4817
56000 1788.74 11.9411 11.9411 12.5412
58000 1745.76 11.8446 11.8446 12.4398
60000 1763.49 11.8853 11.8853 12.4825
62000 1747.44 11.8494 11.8494 12.4448
64000 1768.49 11.8963 11.8963 12.4941
66000 1748.33 11.8513 11.8513 12.4468
68000 1751.99 11.8598 11.8598 12.4558
70000 1737.42 11.8263 11.8263 12.4206
72000 1754.99 11.8653 11.8653 12.4615
74000 1738.63 11.8291 11.8291 12.4236
76000 1733.37 11.8176 11.8176 12.4115
78000 1739.42 11.8307 11.8307 12.4252
80000 1721.83 11.79 11.79 12.3824
82000 1742.51 11.8378 11.8378 12.4327
84000 1721.07 11.7895 11.7895 12.3819
86000 1732.8 11.8161 11.8161 12.4098
88000 1715.95 11.7777 11.7777 12.3695
90000 1721.02 11.7895 11.7895 12.3819
92000 1709.6 11.7634 11.7634 12.3545
94000 1706.83 11.757 11.757 12.3478
96000 1701.95 11.7458 11.7458 12.336
98000 1698.07 11.7369 11.7369 12.3267
100000 1691 11.7206 11.7206 12.3096
