# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -562.472
4000 -559.491
6000 -555.185
8000 -548.347
10000 -546.247
12000 -545.339
14000 -547.202
16000 -553.008
18000 -552.756
20000 -554.791
22000 -555.04
24000 -560.196
26000 -560.86
28000 -564.213
30000 -572.248
32000 -572.784
34000 -574.5
36000 -573.38
38000 -573.607
40000 -576.536
42000 -579.813
44000 -581.328
46000 -583.902
48000 -586.875
50000 -588.427
52000 -591.618
54000 -590.603
56000 -592.002
58000 -593.358
60000 -595.282
62000 -598.08
64000 -599.163
66000 -601.513
68000 -603.124
70000 -605.184
72000 -606.247
74000 -607.613
76000 -610.21
78000 -612.107
80000 -612.833
82000 -614.481
84000 -616.558
86000 -617.618
88000 -619.677
90000 -621.576
92000 -622.803
94000 -624.469
96000 -625.904
98000 -627.511
100000 -628.959
