# Time-averaged data for fix 12coord
# TimeStep c_sumcoor12
2000 1.3162
4000 1.31359
6000 1.30411
8000 1.29188
10000 1.31094
12000 1.31365
14000 1.31797
16000 1.34146
18000 1.32307
20000 1.32167
22000 1.31854
24000 1.33214
26000 1.32589
28000 1.31974
30000 1.33932
32000 1.33786
34000 1.33927
36000 1.34859
38000 1.34026
40000 1.34349
42000 1.34896
44000 1.3375
46000 1.33802
48000 1.33802
50000 1.33979
52000 1.33573
54000 1.33521
56000 1.33599
58000 1.33641
60000 1.33479
62000 1.33557
64000 1.33495
66000 1.3412
68000 1.34521
70000 1.34516
72000 1.34547
74000 1.345
76000 1.3451
78000 1.34474
80000 1.34427
82000 1.34417
84000 1.34432
86000 1.34453
88000 1.34427
90000 1.34396
92000 1.34391
94000 1.3438
96000 1.34375
98000 1.34375
100000 1.34375
