# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2266.93 12.9214 12.9214 13.5707
4000 2256.48 12.9018 12.9018 13.5502
6000 2045.04 12.485 12.485 13.1123
8000 1924.58 12.2352 12.2352 12.85
10000 1541.92 11.3557 11.3557 11.9263
12000 1412.22 11.0368 11.0368 11.5914
14000 1459.03 11.1578 11.1578 11.7185
16000 1510.69 11.2863 11.2863 11.8535
18000 1518.64 11.3053 11.3053 11.8734
20000 1559.3 11.4072 11.4072 11.9804
22000 1535.76 11.3458 11.3458 11.916
24000 1543.2 11.3681 11.3681 11.9393
26000 1472.4 11.191 11.191 11.7534
28000 1569.9 11.4331 11.4331 12.0076
30000 1556.79 11.4016 11.4016 11.9745
32000 1546.37 11.3763 11.3763 11.9479
34000 1502.6 11.267 11.267 11.8332
36000 1446.45 11.1231 11.1231 11.682
38000 1465.64 11.1747 11.1747 11.7362
40000 1525.35 11.323 11.323 11.892
42000 1525.65 11.3248 11.3248 11.8939
44000 1552.97 11.3924 11.3924 11.9649
46000 1532.3 11.3414 11.3414 11.9113
48000 1528.72 11.332 11.332 11.9014
50000 1528.73 11.3325 11.3325 11.9019
52000 1517.54 11.3041 11.3041 11.8722
54000 1531.45 11.3388 11.3388 11.9085
56000 1509.21 11.2841 11.2841 11.8511
58000 1505.27 11.2741 11.2741 11.8406
60000 1510.98 11.2862 11.2862 11.8533
62000 1494.21 11.2467 11.2467 11.8119
64000 1500.9 11.2637 11.2637 11.8297
66000 1523.48 11.32 11.32 11.8888
68000 1506.86 11.2783 11.2783 11.8451
70000 1512.89 11.2935 11.2935 11.861
72000 1496.33 11.252 11.252 11.8175
74000 1475.95 11.2009 11.2009 11.7638
76000 1471.69 11.1897 11.1897 11.752
78000 1477.41 11.2046 11.2046 11.7676
80000 1478.26 11.2062 11.2062 11.7693
82000 1456.59 11.1503 11.1503 11.7106
84000 1468.75 11.1826 11.1826 11.7445
86000 1464.47 11.1718 11.1718 11.7332
88000 1463.62 11.1698 11.1698 11.7311
90000 1457.62 11.1545 11.1545 11.715
92000 1453.52 11.144 11.144 11.704
94000 1449.83 11.1346 11.1346 11.6941
96000 1442.93 11.1169 11.1169 11.6755
98000 1440.91 11.1117 11.1117 11.6701
100000 1436.78 11.1011 11.1011 11.6589
