# Time-averaged data for fix 22coord
# TimeStep c_sumcoor22
2000 0.0288542
4000 0.064375
6000 0.0567708
8000 0.0671875
10000 0.0629167
12000 0.0569792
14000 0.0616667
16000 0.0527083
18000 0.0544792
20000 0.0480208
22000 0.0434375
24000 0.0407292
26000 0.0410417
28000 0.0414583
30000 0.0629167
32000 0.0398958
34000 0.0380208
36000 0.0373958
38000 0.0382292
40000 0.0322917
42000 0.0304167
44000 0.0310417
46000 0.0320833
48000 0.0255208
50000 0.0278125
52000 0.02375
54000 0.0244792
56000 0.0269792
58000 0.0211458
60000 0.0236458
62000 0.0226042
64000 0.0221875
66000 0.0198958
68000 0.0170833
70000 0.0175
72000 0.01625
74000 0.0169792
76000 0.0161458
78000 0.0152083
80000 0.01375
82000 0.015
84000 0.0142708
86000 0.013125
88000 0.0116667
90000 0.009375
92000 0.0096875
94000 0.00989583
96000 0.0107292
98000 0.0135417
100000 0.01625
