# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5598.56
4000 5734.14
6000 5748.15
8000 5664.59
10000 5512.83
12000 5259.1
14000 5087.53
16000 5224.41
18000 4974.19
20000 5026.36
22000 4819.01
24000 4659.89
26000 4463.75
28000 4493.82
30000 4291.81
32000 4141.69
34000 4011.92
36000 3848.88
38000 3843.03
40000 3724.01
42000 3443.7
44000 3423.2
46000 3301.03
48000 3211.88
50000 3118.89
52000 3014.29
54000 2888.21
56000 2704.6
58000 2641.94
60000 2491.56
62000 2397.16
64000 2260.42
66000 2147.01
68000 2032.63
70000 1892.54
72000 1718.54
74000 1594.56
76000 1536.78
78000 1387.26
80000 1249.48
82000 1144.59
84000 1041.91
86000 935.496
88000 793.758
90000 679.497
92000 556.251
94000 434.456
96000 311.191
98000 188.931
100000 76.4416
