# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2335.61 13.0509 13.0509 13.7068
4000 2182.95 12.7589 12.7589 13.4
6000 2047.81 12.4858 12.4858 13.1133
8000 1913.44 12.209 12.209 12.8225
10000 1931.4 12.2509 12.2509 12.8665
12000 1711.11 11.7631 11.7631 12.3542
14000 1639.96 11.5971 11.5971 12.1799
16000 1543.88 11.3687 11.3687 11.94
18000 1461.87 11.1622 11.1622 11.7232
20000 1344.91 10.8585 10.8585 11.4041
22000 1357.07 10.8872 10.8872 11.4343
24000 1347.79 10.8669 10.8669 11.413
26000 1339.6 10.8431 10.8431 11.3879
28000 1286.28 10.6969 10.6969 11.2345
30000 1263.46 10.6349 10.6349 11.1693
32000 1318.3 10.7858 10.7858 11.3277
34000 1326.36 10.8066 10.8066 11.3497
36000 1410.15 11.031 11.031 11.5853
38000 1364.75 10.9119 10.9119 11.4602
40000 1332.45 10.8231 10.8231 11.367
42000 1338.41 10.8415 10.8415 11.3863
44000 1356.59 10.89 10.89 11.4372
46000 1380.88 10.9522 10.9522 11.5025
48000 1380.41 10.9536 10.9536 11.504
50000 1368.33 10.9201 10.9201 11.4688
52000 1338.4 10.8414 10.8414 11.3862
54000 1337.92 10.8403 10.8403 11.385
56000 1340.06 10.8461 10.8461 11.3911
58000 1310.53 10.765 10.765 11.3059
60000 1306.21 10.7534 10.7534 11.2938
62000 1303.88 10.7465 10.7465 11.2865
64000 1282.84 10.6883 10.6883 11.2254
66000 1296.09 10.726 10.726 11.265
68000 1297.52 10.7301 10.7301 11.2693
70000 1289.85 10.7085 10.7085 11.2466
72000 1298.9 10.7328 10.7328 11.2721
74000 1287.62 10.7024 10.7024 11.2402
76000 1281.83 10.6865 10.6865 11.2235
78000 1280.76 10.6835 10.6835 11.2203
80000 1282.5 10.6885 10.6885 11.2256
82000 1275.27 10.6685 10.6685 11.2046
84000 1266.22 10.6431 10.6431 11.178
86000 1269.02 10.651 10.651 11.1862
88000 1265.24 10.6401 10.6401 11.1748
90000 1268.17 10.648 10.648 11.1831
92000 1250.52 10.5986 10.5986 11.1312
94000 1259.97 10.6255 10.6255 11.1595
96000 1252.39 10.6042 10.6042 11.1371
98000 1245.95 10.586 10.586 11.1179
100000 1248.94 10.5945 10.5945 11.1268
