# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5560.41
4000 5827.47
6000 5634.56
8000 5492.17
10000 5438.66
12000 5467.82
14000 5194.03
16000 5250.53
18000 4842.54
20000 4830.64
22000 4790.87
24000 4748.21
26000 4600.3
28000 4417.16
30000 4313.76
32000 4060.24
34000 4153.65
36000 3983.34
38000 3818.62
40000 3779.35
42000 3543.37
44000 3550.67
46000 3352.74
48000 3234.58
50000 3065.77
52000 2948.58
54000 2872.69
56000 2800.52
58000 2623.37
60000 2438.55
62000 2302.35
64000 2219.45
66000 2137.36
68000 2031.29
70000 1880.29
72000 1724.08
74000 1626.71
76000 1539.83
78000 1379.71
80000 1242.07
82000 1127.77
84000 1040.87
86000 922.379
88000 809.786
90000 683.012
92000 552.296
94000 436.097
96000 309.145
98000 187.601
100000 75.3634
