# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5733.09
4000 5837.49
6000 5787.18
8000 5699.78
10000 5420.23
12000 5221.8
14000 5418.23
16000 5260.31
18000 5111.38
20000 4748.15
22000 4793.11
24000 4632.29
26000 4589.45
28000 4537.54
30000 4243.47
32000 4049.6
34000 4027.61
36000 3926.02
38000 3793.55
40000 3688.42
42000 3564.38
44000 3512.01
46000 3334.67
48000 3247.1
50000 3166.52
52000 2960.62
54000 2891.17
56000 2739.78
58000 2609.78
60000 2488.39
62000 2424.36
64000 2235.03
66000 2163.77
68000 2039.96
70000 1832.82
72000 1718.19
74000 1582.18
76000 1515.17
78000 1417.5
80000 1292.45
82000 1125.83
84000 1053.83
86000 940.274
88000 795.969
90000 680.281
92000 567.837
94000 432.086
96000 308.815
98000 190.929
100000 73.5559
