# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -560.828
4000 -553.356
6000 -541.707
8000 -534.497
10000 -544.436
12000 -545.439
14000 -545.508
16000 -550.338
18000 -554.504
20000 -560.698
22000 -560.642
24000 -561.223
26000 -562.557
28000 -564.94
30000 -569.23
32000 -567.485
34000 -570.447
36000 -571.983
38000 -574.131
40000 -577.032
42000 -578.38
44000 -581.479
46000 -582.778
48000 -583.403
50000 -584.898
52000 -588.088
54000 -590.124
56000 -592.394
58000 -593.406
60000 -593.359
62000 -593.845
64000 -596.435
66000 -597.268
68000 -599.647
70000 -603.024
72000 -604.462
74000 -606.276
76000 -607.211
78000 -608.723
80000 -610.136
82000 -612.236
84000 -613.416
86000 -615.045
88000 -616.918
90000 -618.336
92000 -619.807
94000 -621.604
96000 -623.164
98000 -624.702
100000 -626.169
