# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2292.65 12.9699 12.9699 13.6216
4000 2355.81 13.088 13.088 13.7457
6000 2263.09 12.9148 12.9148 13.5637
8000 2261.56 12.9119 12.9119 13.5608
10000 2310.66 13.0052 13.0052 13.6587
12000 2290.12 12.9655 12.9655 13.617
14000 2315.51 13.0146 13.0146 13.6686
16000 2231.56 12.8527 12.8527 13.4986
18000 2213.43 12.8173 12.8173 13.4614
20000 2072.15 12.5392 12.5392 13.1693
22000 2076.98 12.5512 12.5512 13.1819
24000 1978.54 12.3492 12.3492 12.9698
26000 1899.56 12.1825 12.1825 12.7947
28000 1912.23 12.2083 12.2083 12.8218
30000 1978.6 12.3504 12.3504 12.971
32000 1989.17 12.3722 12.3722 12.9939
34000 1956.9 12.3049 12.3049 12.9232
36000 2007.18 12.4096 12.4096 13.0331
38000 2023.23 12.4409 12.4409 13.0661
40000 2000.17 12.3948 12.3948 13.0176
42000 2014.38 12.4245 12.4245 13.0488
44000 1991.15 12.3765 12.3765 12.9984
46000 1996.35 12.3873 12.3873 13.0097
48000 1909 12.2038 12.2038 12.817
50000 1847.89 12.0711 12.0711 12.6777
52000 1880.15 12.1414 12.1414 12.7515
54000 1871.02 12.1218 12.1218 12.7309
56000 1877.68 12.1363 12.1363 12.7461
58000 1873.4 12.1275 12.1275 12.7369
60000 1888.97 12.1611 12.1611 12.7722
62000 1871.98 12.1246 12.1246 12.7339
64000 1854.99 12.0878 12.0878 12.6952
66000 1863.14 12.1053 12.1053 12.7136
68000 1870.32 12.1209 12.1209 12.73
70000 1872.32 12.125 12.125 12.7343
72000 1864.61 12.1086 12.1086 12.7171
74000 1853.6 12.0843 12.0843 12.6916
76000 1869.58 12.1184 12.1184 12.7273
78000 1855.21 12.0877 12.0877 12.6951
80000 1856.5 12.0909 12.0909 12.6985
82000 1848.6 12.0738 12.0738 12.6805
84000 1837.52 12.0497 12.0497 12.6552
86000 1844.38 12.0647 12.0647 12.6709
88000 1824.12 12.0199 12.0199 12.6239
90000 1841.88 12.0587 12.0587 12.6646
92000 1824.42 12.0209 12.0209 12.625
94000 1827.8 12.0281 12.0281 12.6325
96000 1808.76 11.9865 11.9865 12.5888
98000 1812.55 11.9949 11.9949 12.5977
100000 1801.33 11.9701 11.9701 12.5716
