# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -564.506
4000 -552.955
6000 -550.005
8000 -563.009
10000 -557.033
12000 -563.137
14000 -559.502
16000 -560.676
18000 -564.598
20000 -561.017
22000 -558.898
24000 -560.564
26000 -567.81
28000 -567.24
30000 -568.067
32000 -568.521
34000 -572.994
36000 -575.532
38000 -578.651
40000 -582.301
42000 -581.863
44000 -583.559
46000 -585.492
48000 -586.455
50000 -586.999
52000 -589.709
54000 -590.453
56000 -591.857
58000 -593.71
60000 -594.738
62000 -596.211
64000 -598.386
66000 -600.36
68000 -601.214
70000 -603.164
72000 -605.188
74000 -605.968
76000 -606.834
78000 -608.988
80000 -610.665
82000 -612.195
84000 -613.822
86000 -615.452
88000 -617.248
90000 -618.395
92000 -620.287
94000 -621.767
96000 -623.318
98000 -624.996
100000 -626.462
