# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5682.9
4000 6116.55
6000 5949.1
8000 5860.52
10000 5760.23
12000 5895.81
14000 5923.79
16000 5861.35
18000 5843.52
20000 5793.13
22000 5739.23
24000 5691.8
26000 5666.37
28000 5743.86
30000 5669.99
32000 5616.6
34000 5581.43
36000 5633.11
38000 5405.65
40000 5423.48
42000 5645.63
44000 5602.65
46000 5473.84
48000 5495.01
50000 5467.2
52000 5309.33
54000 5412.53
56000 5390.41
58000 5326.33
60000 5245.05
62000 5275.28
64000 5122.45
66000 5207.65
68000 5221.26
70000 5168.78
72000 5204.65
74000 5216.59
76000 5080.9
78000 5064.3
80000 5013.43
82000 5024.19
84000 5068.41
86000 5009.93
88000 5075.27
90000 4908.57
92000 4820.75
94000 4785.91
96000 4928.46
98000 4823.5
100000 4672.69
102000 4728.89
104000 4679.93
106000 4757.87
108000 4620.54
110000 4502.78
112000 4759.51
114000 4485.73
116000 4649.17
118000 4536.89
120000 4486.3
122000 4367.72
124000 4565.69
126000 4453.76
128000 4419.78
130000 4406.75
132000 4275.06
134000 4268.84
136000 4406.86
138000 4230.48
140000 4307.95
142000 4372.46
144000 4171.95
146000 4264.79
148000 4114.98
150000 4096.5
152000 4132.68
154000 4164
156000 4127.33
158000 4060.63
160000 4067.86
162000 3937.49
164000 4002.04
166000 3936.86
168000 3913.42
170000 3889.84
172000 3953.66
174000 4084.39
176000 3999.23
178000 3875.1
180000 4008.68
182000 3954.87
184000 4076.95
186000 3915.44
188000 3995.49
190000 4020.36
192000 3957.01
194000 4048.72
196000 4032.34
198000 4087.42
200000 3932.39
202000 3999.3
204000 3978.5
206000 4021.01
208000 3987.5
210000 3926.24
212000 4026.47
214000 4063.04
216000 4090.75
218000 3959.99
220000 4055.36
222000 4000.96
224000 4037.13
226000 3888.85
228000 3947.21
230000 4037.45
232000 4039.01
234000 3882.07
236000 3964.32
238000 4052.25
240000 4104.64
242000 3911.24
244000 3848.93
246000 3882.13
248000 3987.58
250000 3957.39
252000 3935.93
254000 3810.38
256000 3921.79
258000 3674.57
260000 3755.42
262000 3804.34
264000 3757
266000 3762.18
268000 3730.78
270000 3707.26
272000 3721.39
274000 3608.16
276000 3586.41
278000 3482.02
280000 3450.41
282000 3417.33
284000 3404.7
286000 3508.78
288000 3510.68
290000 3491.12
292000 3403.31
294000 3436.94
296000 3411.18
298000 3340.97
300000 3339.3
302000 3295.33
304000 3206.56
306000 3281.54
308000 3173.91
310000 3146.2
312000 3198.73
314000 3112.48
316000 3068.14
318000 3091.25
320000 3093.48
322000 2951.16
324000 2938.15
326000 3101.95
328000 3019.84
330000 2955.94
332000 2908.63
334000 2919.48
336000 2985.58
338000 3039.8
340000 3065.68
342000 3027.35
344000 3023.8
346000 3077.66
348000 3063.83
350000 2962.33
352000 3063.3
354000 2962.83
356000 2940.12
358000 2993.04
360000 2932.46
362000 3104.85
364000 3057.53
366000 3103.12
368000 2982.59
370000 3005.98
372000 2972.77
374000 3003.14
376000 3048.56
378000 3035.12
380000 3064.19
382000 2945.27
384000 2972.79
386000 3036.5
388000 2915.23
390000 2933.26
392000 3053.58
394000 3078.75
396000 3048.53
398000 3092.23
400000 3009.79
402000 3016.54
404000 3000.96
406000 2982.4
408000 2990.72
410000 2929.47
412000 2901.59
414000 2881.77
416000 2757.72
418000 2856
420000 2841.52
422000 2771.24
424000 2791.54
426000 2730.28
428000 2591.5
430000 2590.38
432000 2530.97
434000 2528.36
436000 2516.95
438000 2504.53
440000 2595.12
442000 2504.56
444000 2469.37
446000 2404.63
448000 2444.3
450000 2399.42
452000 2438.38
454000 2415.84
456000 2390.77
458000 2342.54
460000 2218.77
462000 2213.93
464000 2203.76
466000 2225.03
468000 2186.53
470000 2137.76
472000 2098.96
474000 2107.27
476000 2122.27
478000 2078.2
480000 2080
482000 2052.69
484000 2011.48
486000 1996.86
488000 2027.55
490000 2020.48
492000 1938.56
494000 1938.46
496000 1989.26
498000 2022.77
500000 2019.46
502000 2037.74
504000 2011.67
506000 2036.88
508000 2061.41
510000 2068.3
512000 2025.38
514000 2012.89
516000 1996.24
518000 1984
520000 2045.19
522000 2034.96
524000 2066.98
526000 2063.72
528000 2062.23
530000 2013.91
532000 1972.33
534000 2048.8
536000 2028.8
538000 1971.87
540000 1986.52
542000 1971.42
544000 2011.95
546000 2006.41
548000 1992.75
550000 1993.32
552000 2075.89
554000 2033.31
556000 2079.03
558000 1985.3
560000 2022.97
562000 2033.37
564000 1973.53
566000 1964.13
568000 1848.56
570000 1830.85
572000 1880.88
574000 1817.4
576000 1817.01
578000 1746.02
580000 1703.33
582000 1729.31
584000 1754.55
586000 1736.14
588000 1698.84
590000 1630.93
592000 1625.06
594000 1552.55
596000 1521.03
598000 1546.52
600000 1470.78
602000 1467.11
604000 1476.47
606000 1450.47
608000 1372.14
610000 1433.81
612000 1366.94
614000 1319.1
616000 1346.04
618000 1284.63
620000 1291.78
622000 1258.55
624000 1199.96
626000 1199.57
628000 1152.11
630000 1136.49
632000 1125.47
634000 1107.84
636000 1082.22
638000 1022.08
640000 1026.67
642000 1005.16
644000 988.508
646000 983.566
648000 989.769
650000 999.855
652000 1037.09
654000 1016.48
656000 984.845
658000 1000.2
660000 976.044
662000 1023.22
664000 985.49
666000 997.762
668000 1000.3
670000 997.962
672000 984.342
674000 966.558
676000 967.619
678000 995.559
680000 979.191
682000 1002.79
684000 972.577
686000 974.96
688000 979.223
690000 1003.82
692000 1015.05
694000 977.672
696000 1012.85
698000 1021.06
700000 1023.2
702000 978.271
704000 1005.6
706000 996.14
708000 989.465
710000 978.058
712000 1025.25
714000 996.742
716000 997.106
718000 985.277
720000 997.972
722000 1011.84
724000 979.232
726000 991.693
