LAMMPS data file via write_data, version 2 Aug 2023, timestep = 1040000, units = metal

96 atoms
2 atom types
0 bonds
1 bond types

0.3817701480400748 12.207692520960746 xlo xhi
0.3817701480400748 12.207692520960746 ylo yhi
0.4009544769416342 12.821141188058743 zlo zhi

Masses

1 28.0855
2 15.9994

Atoms # full

91 1 1 1.1 2.8559449388601443 2.8463400451132967 2.1834568099621565 -1 1 -1
39 1 2 -0.55 2.1776958999672242 2.825191883648194 0.7051684540544225 0 1 0
46 1 2 -0.55 3.187832522046882 1.338757310873757 2.706021994313512 -1 1 1
51 1 2 -0.55 9.916755975278384 1.8214267195770844 1.6819722541871451 0 1 1
77 1 1 1.1 10.571163663779917 12.202829823545 2.183701743534426 0 0 0
47 1 2 -0.55 4.208776764839624 3.7382257175097955 2.0598525001814183 -1 0 1
84 1 1 1.1 4.755284401670507 5.2512894367038285 1.8971322088540519 0 0 1
15 1 2 -0.55 3.7983385878485327 6.1333903134238925 0.8950425984531483 0 0 0
52 1 2 -0.55 6.273047990860818 5.195180484592677 1.3065677600126762 0 0 1
90 1 1 1.1 7.872085151626306 5.2866314771911025 1.5413684582503995 1 0 1
57 1 2 -0.55 8.8050923864958 3.9523467493690925 1.673081170954489 0 1 1
13 1 2 -0.55 8.763631770240803 6.260877622078616 0.601790651825431 0 1 1
78 1 1 1.1 10.310338427797998 3.396358641112217 1.1945619501854803 -1 0 1
1 1 2 -0.55 11.336772497176913 4.273650163003152 2.173288927189086 -2 0 0
37 1 2 -0.55 4.508896359579204 8.762189014366811 0.5092780490246088 1 0 0
2 1 2 -0.55 11.935680620101685 8.696797623099524 1.7860818609428708 -1 0 1
96 1 1 1.1 10.269656644505247 9.042228789031636 2.1908221090029754 1 -1 0
44 1 2 -0.55 2.0490653082613197 10.71748182016822 2.1366777209782204 1 0 1
69 1 1 1.1 1.3001987442266443 9.406065956603872 2.768360222877887 0 0 0
73 1 1 1.1 3.4234081700674337 11.577818246118827 2.3867998564127975 0 0 0
27 1 2 -0.55 4.554458683405066 11.297322101754869 1.2453144467511117 -1 -1 1
63 1 2 -0.55 11.190715646587066 11.678375257679779 0.755471284143462 -1 0 1
35 1 2 -0.55 10.135762385923378 9.497167380845095 0.6081016592654835 0 -1 0
53 1 2 -0.55 10.09760873909082 10.657576369670757 2.6231800080062904 -1 -1 0
95 1 1 1.1 10.966744824102086 1.9166989412593922 4.86330376998639 -1 0 1
21 1 2 -0.55 11.242995287204785 0.9882829336330963 3.538498052689499 -1 1 0
38 1 2 -0.55 1.8637212215538834 3.625839193593404 3.22386902038348 1 0 1
8 1 2 -0.55 0.6768719212220826 5.667777916846454 4.450435840945328 1 0 0
74 1 1 1.1 0.4287476399513559 4.325340570709398 3.538822662753131 1 0 0
41 1 2 -0.55 4.653378746057451 5.984699441675645 3.3398109703238537 -1 0 0
17 1 2 -0.55 11.412615755300678 3.422090703016668 4.579474707554729 0 0 0
32 1 2 -0.55 2.7091330002978498 8.861974253299433 3.464875116757422 0 0 0
71 1 1 1.1 5.4327066042143475 6.6508218255298654 4.599939694190083 1 0 0
11 1 2 -0.55 4.854647280701463 8.155274417782055 4.8834388688866746 0 0 1
45 1 2 -0.55 7.036333287352818 6.739537742966992 4.2427956908439075 0 -1 0
75 1 1 1.1 8.368906514877215 7.702970383876934 4.336459216335552 0 0 0
30 1 2 -0.55 7.684980079654951 9.146728418055556 4.679302774856202 -1 0 1
14 1 2 -0.55 9.323702919613034 7.97153045227162 3.0106859140616216 1 0 -2
18 1 2 -0.55 0.5741526203547045 9.65744727688702 4.209523569986405 0 0 1
94 1 1 1.1 3.7751476028020017 9.398634091647853 4.6636244915178455 0 -1 0
5 1 2 -0.55 3.9107185166381564 10.802007134385246 3.7334719052329155 0 -1 0
7 1 2 -0.55 5.167581408092456 10.21040595337529 5.187710446355621 0 0 0
42 1 2 -0.55 7.461152781684577 0.715786848114011 7.5562168189534145 -1 0 0
86 1 1 1.1 8.61197227951492 0.6646862216633385 6.367966367118702 0 0 0
23 1 2 -0.55 9.440939433363013 1.7497186658119983 5.445962793519226 -1 0 0
56 1 2 -0.55 11.785181117595581 1.2487816067954638 6.089476819985203 -1 0 1
9 1 2 -0.55 2.2677024382609097 5.530656849206709 6.7317020457174745 1 -1 0
76 1 1 1.1 0.9773749227363017 6.2124946212377035 5.972892271725018 0 0 0
79 1 1 1.1 3.855164138541647 5.723453281285323 7.1116067071463265 0 0 -1
25 1 2 -0.55 4.949246013086949 5.807791467057383 5.916507665296067 0 0 0
49 1 2 -0.55 1.3954682730743972 7.792964569124871 5.913802046998361 1 1 -1
3 1 2 -0.55 9.223626257652054 7.193432794253331 5.63831415841954 0 -1 0
58 1 2 -0.55 11.409369700399527 6.435520204168279 6.832623852706736 -1 1 -1
92 1 1 1.1 10.192126816334905 7.556234841553214 6.910157595768437 -1 0 0
48 1 2 -0.55 11.155908338410029 8.837406330953598 6.473037517127229 -1 -2 -1
85 1 1 1.1 0.7970618150538397 9.34974330003185 5.80713539720919 0 0 0
50 1 2 -0.55 2.5009703673987715 9.499602318015906 5.7359420081794585 1 0 0
