# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -556.792
4000 -532.539
6000 -520.605
8000 -527.121
10000 -534.519
12000 -531.776
14000 -525.844
16000 -527.414
18000 -537.23
20000 -537.139
22000 -533.454
24000 -534.399
26000 -538.941
28000 -535.013
30000 -537.847
32000 -542.177
34000 -541.933
36000 -539.849
38000 -546.484
40000 -548.483
42000 -550.483
44000 -544.274
46000 -547.794
48000 -548.733
50000 -545.18
52000 -551.257
54000 -550.731
56000 -547.854
58000 -546.497
60000 -549.843
62000 -546.96
64000 -553.638
66000 -555.958
68000 -552.443
70000 -552.855
72000 -553.368
74000 -555.067
76000 -555.943
78000 -551.051
80000 -555.901
82000 -550.987
84000 -552.042
86000 -549.563
88000 -550.485
90000 -551.998
92000 -560.794
94000 -562.033
96000 -559.876
98000 -561.258
100000 -566.216
102000 -564.577
104000 -568.12
106000 -567.565
108000 -567.888
110000 -564.025
112000 -561.755
114000 -563.563
116000 -561.777
118000 -560.079
120000 -561.192
122000 -564.609
124000 -565.759
126000 -566.235
128000 -568.658
130000 -568.649
132000 -568.754
134000 -563.64
136000 -561.973
138000 -566.43
140000 -570.301
142000 -569.957
144000 -570.656
146000 -564.774
148000 -569.334
150000 -571.232
152000 -570.457
154000 -571.781
156000 -574.027
158000 -576.145
160000 -573.422
162000 -573.411
164000 -574.744
166000 -576.221
168000 -576.168
170000 -576.843
172000 -576.11
174000 -572.731
176000 -571.91
178000 -574.594
180000 -573.788
182000 -574.811
184000 -572.174
186000 -573.564
188000 -573.463
190000 -574.094
192000 -574.97
194000 -572.921
196000 -570.761
198000 -570.51
200000 -573.2
202000 -571.9
204000 -570.667
206000 -569.245
208000 -573.341
210000 -572.505
212000 -569.585
214000 -569.526
216000 -569.231
218000 -571.822
220000 -571.204
222000 -573.094
224000 -571.816
226000 -574.117
228000 -570.943
230000 -572.43
232000 -571.959
234000 -570.979
236000 -571.138
238000 -571.83
240000 -569.757
242000 -571.089
244000 -572.557
246000 -570.214
248000 -570.419
250000 -573.177
252000 -574.491
254000 -576.876
256000 -577.097
258000 -579.858
260000 -579.725
262000 -579.443
264000 -579.177
