# Time-averaged data for fix 22coord
# TimeStep c_sumcoor22
2000 0.0209375
4000 0.0270833
6000 0.0358333
8000 0.0385417
10000 0.0423958
12000 0.048125
14000 0.0339583
16000 0.0388542
18000 0.0440625
20000 0.0404167
22000 0.0536458
24000 0.0560417
26000 0.0598958
28000 0.0579167
30000 0.0615625
32000 0.0583333
34000 0.0544792
36000 0.0291667
38000 0.0292708
40000 0.0302083
42000 0.0286458
44000 0.0272917
46000 0.0310417
48000 0.0295833
50000 0.0269792
52000 0.026875
54000 0.0252083
56000 0.0228125
58000 0.0240625
60000 0.021875
62000 0.0184375
64000 0.0222917
66000 0.0204167
68000 0.0185417
70000 0.0188542
72000 0.0169792
74000 0.0198958
76000 0.0160417
78000 0.0165625
80000 0.0158333
82000 0.0152083
84000 0.0140625
86000 0.0136458
88000 0.013125
90000 0.0154167
92000 0.0114583
94000 0.0122917
96000 0.0122917
98000 0.011875
100000 0.0208333
