# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5626.97
4000 5989.14
6000 5751.04
8000 5580.16
10000 5488.68
12000 5247.47
14000 5342.05
16000 5161.18
18000 5121.94
20000 4891.74
22000 4886.08
24000 4649.8
26000 4592.47
28000 4504.62
30000 4338.16
32000 4080.86
34000 4091.65
36000 3913.2
38000 3722
40000 3599.34
42000 3521.82
44000 3342.19
46000 3232.72
48000 3080.2
50000 2984.77
52000 2946.43
54000 2875.34
56000 2763.83
58000 2633.38
60000 2424.92
62000 2389.45
64000 2285.03
66000 2079.31
68000 1942.8
70000 1905.33
72000 1816.1
74000 1654.34
76000 1509.9
78000 1410.37
80000 1299.71
82000 1129.05
84000 1025.92
86000 891.386
88000 792
90000 669.85
92000 564.653
94000 434.272
96000 312.739
98000 188.943
100000 74.7961
